# solver	iter	edge-exp-congestion
		(s6,s2) : 0.531949078737
		(s6,s3) : 0.435130455709
		(s6,s7) : 0.480376213472
		(s6,h6) : 0.0347222818696
		(s7,s4) : 0.416779799854
		(s7,s5) : 0.214195287044
		(s7,s6) : 0.565600197445
		(s7,h7) : 0.0112181222231
		(s8,s5) : 0.39160421123
		(s8,s10) : 0.573240111135
		(s8,h8) : 0.0403421048494
		(s9,s3) : 0.573240111136
		(s9,s12) : 0.283020681504
		(s9,h9) : 0.0465558833828
		(s10,s4) : 0.0426931830016
		(s10,s8) : 0.425158822153
		(s10,s11) : 0.517227218992
		(s10,h10) : 0.00603783154884
		(s11,s4) : 0.573240111135
		(s11,s10) : 0.167748986399
		(s11,h11) : 0.0170375167739
		(s12,s2) : 0.573240111136
		(s12,s9) : 0.573240111136
		(s12,h12) : 0.046887292559
		(h1,s1) : 0.00087937043479
		(h2,s2) : 0.0248376703395
		(h3,s3) : 0.014884393063
		(h4,s4) : 0.0160782563943
		(h5,s5) : 0.0195907608326
		(h6,s6) : 0.0308737110114
		(h7,s7) : 0.0139335773348
		(h8,s8) : 0.0379004404731
		(h9,s9) : 0.0626565657231
		(h10,s10) : 0.00360072921003
		(h11,s11) : 0.0137001488062
		(h12,s12) : 0.0806648311571
raeke	0	
		(s1,s2) : 0.0116559737902
		(s1,h1) : 0.00320113592309
		(s2,s1) : 0.0320113592309
		(s2,s5) : 0.505950212407
		(s2,s6) : 0.421115109417
		(s2,s12) : 0.479711708771
		(s2,h2) : 0.0369449273546
		(s3,s6) : 0.520218493434
		(s3,s9) : 0.379635871936
		(s3,h3) : 0.0582356943824
		(s4,s7) : 0.326705281569
		(s4,s10) : 0.141968837769
		(s4,s11) : 0.161774236305
		(s4,h4) : 0.0156257359122
		(s5,s2) : 0.4449607948
		(s5,s7) : 0.268507934012
		(s5,s8) : 0.456095696578
		(s5,h5) : 0.015236957204
		(s6,s2) : 0.388160683055
		(s6,s3) : 0.607446353016
		(s6,s7) : 0.458003741457
		(s6,h6) : 0.0336447414994
		(s7,s4) : 0.327543325911
		(s7,s5) : 0.244827878052
		(s7,s6) : 0.455555799457
		(s7,h7) : 0.013676787294
		(s8,s5) : 0.372178673036
		(s8,s10) : 0.262377651201
		(s8,h8) : 0.0439888996715
		(s9,s3) : 0.705175767651
		(s9,s12) : 0.484561981003
		(s9,h9) : 0.0457381841051
		(s10,s4) : 0.147889944051
		(s10,s8) : 0.245986900412
		(s10,s11) : 0.147921489276
		(s10,h10) : 0.00729765308515
		(s11,s4) : 0.156154951793
		(s11,s10) : 0.151588830965
		(s11,h11) : 0.0150417311808
		(s12,s2) : 0.699976100775
		(s12,s9) : 0.626871515009
		(s12,h12) : 0.0471308840727
		(h1,s1) : 0.00116559737902
		(h2,s2) : 0.026348411095
		(h3,s3) : 0.0169589188526
		(h4,s4) : 0.015511749301
		(h5,s5) : 0.0198977233936
		(h6,s6) : 0.0393168790215
		(h7,s7) : 0.0111477919321
		(h8,s8) : 0.0372362723962
		(h9,s9) : 0.0640612202761
		(h10,s10) : 0.00588395446551
		(h11,s11) : 0.0148465368986
		(h12,s12) : 0.0833882766737
raeke	1	
		(s1,s2) : 0.0116867957948
		(s1,h1) : 0.00455153968561
		(s2,s1) : 0.0455153968561
		(s2,s5) : 0.500045154597
		(s2,s6) : 0.398786196033
		(s2,s12) : 0.455712748648
		(s2,h2) : 0.0343713611109
		(s3,s6) : 0.526525096406
		(s3,s9) : 0.376560966056
		(s3,h3) : 0.052118508971
		(s4,s7) : 0.311863367125
		(s4,s10) : 0.13959900566
		(s4,s11) : 0.166340959991
		(s4,h4) : 0.0153319544894
		(s5,s2) : 0.406910727183
		(s5,s7) : 0.234743470014
		(s5,s8) : 0.429292027294
		(s5,h5) : 0.0145284517668
		(s6,s2) : 0.380452888987
		(s6,s3) : 0.564914444449
		(s6,s7) : 0.459098608641
		(s6,h6) : 0.0324427155874
		(s7,s4) : 0.330066748245
		(s7,s5) : 0.244441907596
		(s7,s6) : 0.422123461319
		(s7,h7) : 0.0133093734417
		(s8,s5) : 0.378132668507
		(s8,s10) : 0.258947936232
		(s8,h8) : 0.0413628842678
		(s9,s3) : 0.684779973788
		(s9,s12) : 0.492685180011
		(s9,h9) : 0.0451615253788
		(s10,s4) : 0.142829972665
		(s10,s8) : 0.235096811345
		(s10,s11) : 0.148176598433
		(s10,h10) : 0.00733475778163
		(s11,s4) : 0.148357266749
		(s11,s10) : 0.146137067692
		(s11,h11) : 0.0162924505289
		(s12,s2) : 0.707698918807
		(s12,s9) : 0.611251791172
		(s12,h12) : 0.0481590990411
		(h1,s1) : 0.00116867957948
		(h2,s2) : 0.0237023776473
		(h3,s3) : 0.0174576733936
		(h4,s4) : 0.0149868890011
		(h5,s5) : 0.00936110114598
		(h6,s6) : 0.0381458344193
		(h7,s7) : 0.0124020405796
		(h8,s8) : 0.0386320608777
		(h9,s9) : 0.064126765036
		(h10,s10) : 0.00547669506764
		(h11,s11) : 0.0142901281306
		(h12,s12) : 0.085214377173
raeke	2	
		(s1,s2) : 0.0102023343479
		(s1,h1) : 0.00439308066357
		(s2,s1) : 0.0439308066357
		(s2,s5) : 0.526397440157
		(s2,s6) : 0.416270199189
		(s2,s12) : 0.496727981878
		(s2,h2) : 0.0332978975244
		(s3,s6) : 0.525927017337
		(s3,s9) : 0.397624161247
		(s3,h3) : 0.0553929560959
		(s4,s7) : 0.333989819434
		(s4,s10) : 0.148969757568
		(s4,s11) : 0.180155285467
		(s4,h4) : 0.0149781532422
		(s5,s2) : 0.45406910024
		(s5,s7) : 0.25917192993
		(s5,s8) : 0.471147110572
		(s5,h5) : 0.0182079076794
		(s6,s2) : 0.383717593911
		(s6,s3) : 0.607184374324
		(s6,s7) : 0.471913628671
		(s6,h6) : 0.0327106806408
		(s7,s4) : 0.340394719293
		(s7,s5) : 0.264024280247
		(s7,s6) : 0.463995504342
		(s7,h7) : 0.0119468577094
		(s8,s5) : 0.408868614981
		(s8,s10) : 0.272737570214
		(s8,h8) : 0.0467436696076
		(s9,s3) : 0.696142518702
		(s9,s12) : 0.492789701707
		(s9,h9) : 0.0477221463279
		(s10,s4) : 0.143965861261
		(s10,s8) : 0.252626781953
		(s10,s11) : 0.159995261864
		(s10,h10) : 0.00622604265806
		(s11,s4) : 0.156341894591
		(s11,s10) : 0.15625159443
		(s11,h11) : 0.0175891874341
		(s12,s2) : 0.720463131961
		(s12,s9) : 0.647829441376
		(s12,h12) : 0.0509084617907
		(h1,s1) : 0.00102023343479
		(h2,s2) : 0.0247853242644
		(h3,s3) : 0.0174153846516
		(h4,s4) : 0.0172193919746
		(h5,s5) : 0.016717688215
		(h6,s6) : 0.0383729682446
		(h7,s7) : 0.0122807702941
		(h8,s8) : 0.0425268988746
		(h9,s9) : 0.0620700081065
		(h10,s10) : 0.00408894094473
		(h11,s11) : 0.0148334816031
		(h12,s12) : 0.0887859507658
raeke	3	
		(s1,s2) : 0.00826187258817
		(s1,h1) : 0.00459560709214
		(s2,s1) : 0.0459560709214
		(s2,s5) : 0.478706394884
		(s2,s6) : 0.438138941783
		(s2,s12) : 0.492235270938
		(s2,h2) : 0.0336522132734
		(s3,s6) : 0.519758083989
		(s3,s9) : 0.39018883399
		(s3,h3) : 0.0571742996204
		(s4,s7) : 0.334051776019
		(s4,s10) : 0.131329416268
		(s4,s11) : 0.161572229441
		(s4,h4) : 0.0160050928636
		(s5,s2) : 0.43968134707
		(s5,s7) : 0.248863634037
		(s5,s8) : 0.393332205396
		(s5,h5) : 0.0145244194103
		(s6,s2) : 0.364972603998
		(s6,s3) : 0.605418226122
		(s6,s7) : 0.431494734855
		(s6,h6) : 0.0363954363732
		(s7,s4) : 0.317947921126
		(s7,s5) : 0.232672346438
		(s7,s6) : 0.461659639107
		(s7,h7) : 0.0122826790144
		(s8,s5) : 0.417621800541
		(s8,s10) : 0.274049137455
		(s8,h8) : 0.0360955924163
		(s9,s3) : 0.709875239946
		(s9,s12) : 0.491295788827
		(s9,h9) : 0.0482001921961
		(s10,s4) : 0.14828628079
		(s10,s8) : 0.218959948177
		(s10,s11) : 0.155790902013
		(s10,h10) : 0.00617530549861
		(s11,s4) : 0.158902949091
		(s11,s10) : 0.142051308456
		(s11,h11) : 0.0167589201823
		(s12,s2) : 0.722818232976
		(s12,s9) : 0.667850247314
		(s12,h12) : 0.0520805713924
		(h1,s1) : 0.000826187258817
		(h2,s2) : 0.0255824754628
		(h3,s3) : 0.0166396448114
		(h4,s4) : 0.0161867199358
		(h5,s5) : 0.00981208387427
		(h6,s6) : 0.0346283263827
		(h7,s7) : 0.0120696551905
		(h8,s8) : 0.0440334708586
		(h9,s9) : 0.062513386943
		(h10,s10) : 0.00373603237866
		(h11,s11) : 0.0151180327916
		(h12,s12) : 0.0927943134449
raeke	4	
		(s1,s2) : 0.00852875748807
		(s1,h1) : 0.00424337324572
		(s2,s1) : 0.0424337324572
		(s2,s5) : 0.463190199497
		(s2,s6) : 0.421946488035
		(s2,s12) : 0.468677842485
		(s2,h2) : 0.0352645453734
		(s3,s6) : 0.502541122797
		(s3,s9) : 0.370935363214
		(s3,h3) : 0.0587976418741
		(s4,s7) : 0.328003541418
		(s4,s10) : 0.129541079743
		(s4,s11) : 0.162267944383
		(s4,h4) : 0.0152436175098
		(s5,s2) : 0.427871189146
		(s5,s7) : 0.243137138941
		(s5,s8) : 0.384901588036
		(s5,h5) : 0.013291928536
		(s6,s2) : 0.365334910107
		(s6,s3) : 0.598862307887
		(s6,s7) : 0.422319148367
		(s6,h6) : 0.0342411013776
		(s7,s4) : 0.310681146855
		(s7,s5) : 0.228951308751
		(s7,s6) : 0.452571500856
		(s7,h7) : 0.0127753322537
		(s8,s5) : 0.394384002738
		(s8,s10) : 0.262810327484
		(s8,h8) : 0.0353870126922
		(s9,s3) : 0.701402831142
		(s9,s12) : 0.469461828232
		(s9,h9) : 0.0457345709318
		(s10,s4) : 0.142224923085
		(s10,s8) : 0.215811489791
		(s10,s11) : 0.153303653764
		(s10,h10) : 0.00541067118864
		(s11,s4) : 0.152345498918
		(s11,s10) : 0.138574166053
		(s11,h11) : 0.0171808231284
		(s12,s2) : 0.702536023262
		(s12,s9) : 0.646170723943
		(s12,h12) : 0.0479017488149
		(h1,s1) : 0.000852875748807
		(h2,s2) : 0.0244622836205
		(h3,s3) : 0.0161187765723
		(h4,s4) : 0.0166997171783
		(h5,s5) : 0.0102303690498
		(h6,s6) : 0.035186826845
		(h7,s7) : 0.0126497450272
		(h8,s8) : 0.0410351379317
		(h9,s9) : 0.0611104281536
		(h10,s10) : 0.00345212052471
		(h11,s11) : 0.0147156298108
		(h12,s12) : 0.0889584564637
raeke	5	
		(s1,s2) : 0.00746839826974
		(s1,h1) : 0.00171545416319
		(s2,s1) : 0.0171545416319
		(s2,s5) : 0.479315242458
		(s2,s6) : 0.416378389299
		(s2,s12) : 0.495843391633
		(s2,h2) : 0.0319522731102
		(s3,s6) : 0.487363442534
		(s3,s9) : 0.379692260255
		(s3,h3) : 0.0565717930387
		(s4,s7) : 0.325322766657
		(s4,s10) : 0.137344055925
		(s4,s11) : 0.16950089561
		(s4,h4) : 0.0136743700701
		(s5,s2) : 0.449234610844
		(s5,s7) : 0.264289020113
		(s5,s8) : 0.431081660685
		(s5,h5) : 0.0157611379386
		(s6,s2) : 0.361595819447
		(s6,s3) : 0.607416522961
		(s6,s7) : 0.430778952938
		(s6,h6) : 0.0343770012922
		(s7,s4) : 0.315158360614
		(s7,s5) : 0.243996082386
		(s7,s6) : 0.469085607465
		(s7,h7) : 0.0125418160136
		(s8,s5) : 0.375764545427
		(s8,s10) : 0.258152778587
		(s8,h8) : 0.0413428913205
		(s9,s3) : 0.67433417911
		(s9,s12) : 0.469752264347
		(s9,h9) : 0.0457089455279
		(s10,s4) : 0.13524350455
		(s10,s8) : 0.232075300919
		(s10,s11) : 0.154381542965
		(s10,h10) : 0.00543619791094
		(s11,s4) : 0.154587414615
		(s11,s10) : 0.148410971785
		(s11,h11) : 0.0173796456239
		(s12,s2) : 0.663150487098
		(s12,s9) : 0.623146602399
		(s12,h12) : 0.0500601305848
		(h1,s1) : 0.000746839826974
		(h2,s2) : 0.0246764980466
		(h3,s3) : 0.0151022931105
		(h4,s4) : 0.0163922139113
		(h5,s5) : 0.0203140800758
		(h6,s6) : 0.037073386897
		(h7,s7) : 0.0133267470892
		(h8,s8) : 0.0384189275614
		(h9,s9) : 0.0598337036082
		(h10,s10) : 0.00321545212464
		(h11,s11) : 0.0152912404064
		(h12,s12) : 0.0821302739366
raeke	6	
		(s1,s2) : 0.00734452571418
		(s1,h1) : 0.00152238542652
		(s2,s1) : 0.0152238542652
		(s2,s5) : 0.506661272517
		(s2,s6) : 0.436161067948
		(s2,s12) : 0.501942822331
		(s2,h2) : 0.0340870015892
		(s3,s6) : 0.503818178411
		(s3,s9) : 0.38875560529
		(s3,h3) : 0.0582194446021
		(s4,s7) : 0.340073430729
		(s4,s10) : 0.150695555335
		(s4,s11) : 0.172855498787
		(s4,h4) : 0.0145954699277
		(s5,s2) : 0.456886354376
		(s5,s7) : 0.265972318927
		(s5,s8) : 0.468000134565
		(s5,h5) : 0.0160185439683
		(s6,s2) : 0.382788596026
		(s6,s3) : 0.625804886588
		(s6,s7) : 0.450831068216
		(s6,h6) : 0.0373513825525
		(s7,s4) : 0.327148388147
		(s7,s5) : 0.258491374126
		(s7,s6) : 0.480117260904
		(s7,h7) : 0.0122272371918
		(s8,s5) : 0.382888201172
		(s8,s10) : 0.258243729794
		(s8,h8) : 0.0468560725264
		(s9,s3) : 0.685146021281
		(s9,s12) : 0.473678423571
		(s9,h9) : 0.0460955337958
		(s10,s4) : 0.143360796172
		(s10,s8) : 0.259702513416
		(s10,s11) : 0.1542578982
		(s10,h10) : 0.00576320066631
		(s11,s4) : 0.148617852691
		(s11,s10) : 0.149079218643
		(s11,h11) : 0.0162595757932
		(s12,s2) : 0.665555301665
		(s12,s9) : 0.620186424086
		(s12,h12) : 0.0479403036615
		(h1,s1) : 0.000734452571418
		(h2,s2) : 0.0288284255172
		(h3,s3) : 0.0163817321852
		(h4,s4) : 0.0190452147117
		(h5,s5) : 0.0203003399736
		(h6,s6) : 0.0412841869092
		(h7,s7) : 0.0131152577223
		(h8,s8) : 0.0381990008248
		(h9,s9) : 0.0610837753434
		(h10,s10) : 0.00569347106806
		(h11,s11) : 0.0133179432278
		(h12,s12) : 0.0789523516465
raeke	7	
		(s1,s2) : 0.00899200900278
		(s1,h1) : 0.00166549766293
		(s2,s1) : 0.0166549766293
		(s2,s5) : 0.486671366365
		(s2,s6) : 0.415711362856
		(s2,s12) : 0.503666289937
		(s2,h2) : 0.0314517233581
		(s3,s6) : 0.492779441881
		(s3,s9) : 0.392892752069
		(s3,h3) : 0.0567367643363
		(s4,s7) : 0.332298099194
		(s4,s10) : 0.146817703342
		(s4,s11) : 0.166932178637
		(s4,h4) : 0.0157210678075
		(s5,s2) : 0.458436019687
		(s5,s7) : 0.266513306331
		(s5,s8) : 0.461403179533
		(s5,h5) : 0.0136720824339
		(s6,s2) : 0.371021895502
		(s6,s3) : 0.619749456739
		(s6,s7) : 0.439947884124
		(s6,h6) : 0.0353591120679
		(s7,s4) : 0.32816928477
		(s7,s5) : 0.249062199737
		(s7,s6) : 0.478698729282
		(s7,h7) : 0.0123375460197
		(s8,s5) : 0.375045281426
		(s8,s10) : 0.259527455548
		(s8,h8) : 0.0455381816028
		(s9,s3) : 0.671765551899
		(s9,s12) : 0.473329495725
		(s9,h9) : 0.0472663568257
		(s10,s4) : 0.14258524486
		(s10,s8) : 0.249980209145
		(s10,s11) : 0.150809786645
		(s10,h10) : 0.00595449550145
		(s11,s4) : 0.151375720293
		(s11,s10) : 0.148843613305
		(s11,h11) : 0.0156793020973
		(s12,s2) : 0.654891758343
		(s12,s9) : 0.621421803713
		(s12,h12) : 0.0493714776855
		(h1,s1) : 0.000899200900278
		(h2,s2) : 0.0243879546832
		(h3,s3) : 0.0161524828674
		(h4,s4) : 0.0181128409324
		(h5,s5) : 0.0212294482361
		(h6,s6) : 0.0397120823026
		(h7,s7) : 0.0140546384338
		(h8,s8) : 0.0378571164324
		(h9,s9) : 0.06034440601
		(h10,s10) : 0.00477314234706
		(h11,s11) : 0.0139270389289
		(h12,s12) : 0.0793032553249
raeke	8	
		(s1,s2) : 0.00869247592814
		(s1,h1) : 0.00155765216388
		(s2,s1) : 0.0155765216388
		(s2,s5) : 0.488182490133
		(s2,s6) : 0.417813443177
		(s2,s12) : 0.512506048396
		(s2,h2) : 0.0323696761479
		(s3,s6) : 0.495677338587
		(s3,s9) : 0.382414990404
		(s3,h3) : 0.0571571855341
		(s4,s7) : 0.336306768097
		(s4,s10) : 0.159380058232
		(s4,s11) : 0.175516437705
		(s4,h4) : 0.0136922974095
		(s5,s2) : 0.493265240759
		(s5,s7) : 0.289653573456
		(s5,s8) : 0.526346349053
		(s5,h5) : 0.0104635878251
		(s6,s2) : 0.360335858629
		(s6,s3) : 0.616170049439
		(s6,s7) : 0.430810608815
		(s6,h6) : 0.0358243690238
		(s7,s4) : 0.329726044476
		(s7,s5) : 0.248744791979
		(s7,s6) : 0.505784438851
		(s7,h7) : 0.0115473296001
		(s8,s5) : 0.361331175595
		(s8,s10) : 0.256734095436
		(s8,h8) : 0.0544676833542
		(s9,s3) : 0.679315742702
		(s9,s12) : 0.474132649846
		(s9,h9) : 0.0460160723134
		(s10,s4) : 0.135134691994
		(s10,s8) : 0.270073877017
		(s10,s11) : 0.150689729632
		(s10,h10) : 0.00583610536494
		(s11,s4) : 0.148689461756
		(s11,s10) : 0.157032603795
		(s11,h11) : 0.0155336656713
		(s12,s2) : 0.644603358367
		(s12,s9) : 0.610870219971
		(s12,h12) : 0.0490753962375
		(h1,s1) : 0.000869247592814
		(h2,s2) : 0.0250878331141
		(h3,s3) : 0.0154178392191
		(h4,s4) : 0.0194576039903
		(h5,s5) : 0.0315642583813
		(h6,s6) : 0.0346284986506
		(h7,s7) : 0.0142957620939
		(h8,s8) : 0.0366321878503
		(h9,s9) : 0.0620323905307
		(h10,s10) : 0.00411125948284
		(h11,s11) : 0.0134852554927
		(h12,s12) : 0.0759588842472
raeke	9	
		(s1,s2) : 0.0087937043479
		(s1,h1) : 0.00153783542929
		(s2,s1) : 0.0153783542929
		(s2,s5) : 0.453009839989
		(s2,s6) : 0.418903974657
		(s2,s12) : 0.476542779029
		(s2,h2) : 0.0334944099647
		(s3,s6) : 0.488224573353
		(s3,s9) : 0.366438283862
		(s3,h3) : 0.0571441446241
		(s4,s7) : 0.314372201348
		(s4,s10) : 0.135561054869
		(s4,s11) : 0.165225792927
		(s4,h4) : 0.0147391030285
		(s5,s2) : 0.44552920978
		(s5,s7) : 0.260391882162
		(s5,s8) : 0.428114097105
		(s5,h5) : 0.00988392852672
		(s6,s2) : 0.339338612944
		(s6,s3) : 0.592237917699
		(s6,s7) : 0.405291025492
		(s6,h6) : 0.0347222818696
		(s7,s4) : 0.317642206844
		(s7,s5) : 0.221342736569
		(s7,s6) : 0.468224716707
		(s7,h7) : 0.0112181222231
		(s8,s5) : 0.362614289431
		(s8,s10) : 0.261987146647
		(s8,h8) : 0.0403421048494
		(s9,s3) : 0.685022455127
		(s9,s12) : 0.464517287262
		(s9,h9) : 0.0465558833828
		(s10,s4) : 0.136836196831
		(s10,s8) : 0.220903982736
		(s10,s11) : 0.153639717274
		(s10,h10) : 0.00603783154884
		(s11,s4) : 0.147289111811
		(s11,s10) : 0.138202718713
		(s11,h11) : 0.0170375167739
		(s12,s2) : 0.656740817149
		(s12,s9) : 0.622094635123
		(s12,h12) : 0.046887292559
		(h1,s1) : 0.00087937043479
		(h2,s2) : 0.0248376703395
		(h3,s3) : 0.014884393063
		(h4,s4) : 0.0160782563943
		(h5,s5) : 0.0195907608326
		(h6,s6) : 0.0308737110114
		(h7,s7) : 0.0139335773348
		(h8,s8) : 0.0379004404731
		(h9,s9) : 0.0626565657231
		(h10,s10) : 0.00360072921003
		(h11,s11) : 0.0137001488062
		(h12,s12) : 0.0806648311571
semimcfecmp	0	
		(s1,s2) : 0.0116559737902
		(s1,h1) : 0.00320113592309
		(s2,s1) : 0.0320113592309
		(s2,s5) : 0.3795673722
		(s2,s6) : 0.335410187165
		(s2,s12) : 0.452155879085
		(s2,h2) : 0.0369449273546
		(s3,s6) : 0.285773632629
		(s3,s9) : 0.202039833196
		(s3,h3) : 0.0582356943824
		(s4,s7) : 0.227910653684
		(s4,s10) : 0.0533128669353
		(s4,s11) : 0.130434205576
		(s4,h4) : 0.0156257359122
		(s5,s2) : 0.332487476186
		(s5,s7) : 0.206916134946
		(s5,s8) : 0.42045907767
		(s5,h5) : 0.015236957204
		(s6,s2) : 0.222698973106
		(s6,s3) : 0.438848758317
		(s6,s7) : 0.460625027135
		(s6,h6) : 0.0336447414994
		(s7,s4) : 0.281851228209
		(s7,s5) : 0.144043070396
		(s7,s6) : 0.444267563542
		(s7,h7) : 0.013676787294
		(s8,s5) : 0.389644584309
		(s8,s10) : 0.0734027975581
		(s8,h8) : 0.0439888996715
		(s9,s3) : 0.461732462806
		(s9,s12) : 0.373417466562
		(s9,h9) : 0.0457381841051
		(s10,s4) : 0.0475387619566
		(s10,s8) : 0.110114576951
		(s10,s11) : 0.019983106232
		(s10,h10) : 0.00729765308515
		(s11,s4) : 0.083407602143
		(s11,s10) : 0.0650577668429
		(s11,h11) : 0.0150417311808
		(s12,s2) : 0.738267537194
		(s12,s9) : 0.449879734463
		(s12,h12) : 0.0471308840727
		(h1,s1) : 0.00116559737902
		(h2,s2) : 0.026348411095
		(h3,s3) : 0.0169589188526
		(h4,s4) : 0.015511749301
		(h5,s5) : 0.0198977233936
		(h6,s6) : 0.0393168790215
		(h7,s7) : 0.0111477919321
		(h8,s8) : 0.0372362723962
		(h9,s9) : 0.0640612202761
		(h10,s10) : 0.00588395446551
		(h11,s11) : 0.0148465368986
		(h12,s12) : 0.0833882766737
semimcfecmp	1	
		(s1,s2) : 0.0116867957948
		(s1,h1) : 0.00455153968561
		(s2,s1) : 0.0455153968561
		(s2,s5) : 0.369540752561
		(s2,s6) : 0.334307136965
		(s2,s12) : 0.433281502119
		(s2,h2) : 0.0343713611109
		(s3,s6) : 0.290965702275
		(s3,s9) : 0.206745792253
		(s3,h3) : 0.052118508971
		(s4,s7) : 0.209354815558
		(s4,s10) : 0.0530644419471
		(s4,s11) : 0.135813264485
		(s4,h4) : 0.0153319544894
		(s5,s2) : 0.300378882778
		(s5,s7) : 0.156919597441
		(s5,s8) : 0.400648652248
		(s5,h5) : 0.0145284517668
		(s6,s2) : 0.226717560889
		(s6,s3) : 0.394638761717
		(s6,s7) : 0.470189381066
		(s6,h6) : 0.0324427155874
		(s7,s4) : 0.284420732977
		(s7,s5) : 0.133728056353
		(s7,s6) : 0.409241676113
		(s7,h7) : 0.0133093734417
		(s8,s5) : 0.406351829761
		(s8,s10) : 0.0805484278925
		(s8,h8) : 0.0413628842678
		(s9,s3) : 0.449681088585
		(s9,s12) : 0.381853378216
		(s9,h9) : 0.0451615253788
		(s10,s4) : 0.0456904148125
		(s10,s8) : 0.113559839306
		(s10,s11) : 0.0271112408042
		(s10,h10) : 0.00733475778163
		(s11,s4) : 0.0715720290837
		(s11,s10) : 0.0713292522227
		(s11,h11) : 0.0162924505289
		(s12,s2) : 0.750551383676
		(s12,s9) : 0.435136277976
		(s12,h12) : 0.0481590990411
		(h1,s1) : 0.00116867957948
		(h2,s2) : 0.0237023776473
		(h3,s3) : 0.0174576733936
		(h4,s4) : 0.0149868890011
		(h5,s5) : 0.00936110114598
		(h6,s6) : 0.0381458344193
		(h7,s7) : 0.0124020405796
		(h8,s8) : 0.0386320608777
		(h9,s9) : 0.064126765036
		(h10,s10) : 0.00547669506764
		(h11,s11) : 0.0142901281306
		(h12,s12) : 0.085214377173
semimcfecmp	2	
		(s1,s2) : 0.0102023343479
		(s1,h1) : 0.00439308066357
		(s2,s1) : 0.0439308066357
		(s2,s5) : 0.412625646591
		(s2,s6) : 0.333777154697
		(s2,s12) : 0.483258814723
		(s2,h2) : 0.0332978975244
		(s3,s6) : 0.27374206343
		(s3,s9) : 0.207581062969
		(s3,h3) : 0.0553929560959
		(s4,s7) : 0.220334733999
		(s4,s10) : 0.0515110743766
		(s4,s11) : 0.142514528875
		(s4,h4) : 0.0149781532422
		(s5,s2) : 0.348689378665
		(s5,s7) : 0.191488224065
		(s5,s8) : 0.448909146867
		(s5,h5) : 0.0182079076794
		(s6,s2) : 0.226385695438
		(s6,s3) : 0.421446202409
		(s6,s7) : 0.463224310975
		(s6,h6) : 0.0327106806408
		(s7,s4) : 0.280059611661
		(s7,s5) : 0.15141266857
		(s7,s6) : 0.446914114656
		(s7,h7) : 0.0119468577094
		(s8,s5) : 0.43995062908
		(s8,s10) : 0.0841386951063
		(s8,h8) : 0.0467436696076
		(s9,s3) : 0.439652638433
		(s9,s12) : 0.380652712404
		(s9,h9) : 0.0477221463279
		(s10,s4) : 0.0392475658903
		(s10,s8) : 0.117347884649
		(s10,s11) : 0.0333773454666
		(s10,h10) : 0.00622604265806
		(s11,s4) : 0.0726407723743
		(s11,s10) : 0.0756940436566
		(s11,h11) : 0.0175891874341
		(s12,s2) : 0.773440746796
		(s12,s9) : 0.469245670082
		(s12,h12) : 0.0509084617907
		(h1,s1) : 0.00102023343479
		(h2,s2) : 0.0247853242644
		(h3,s3) : 0.0174153846516
		(h4,s4) : 0.0172193919746
		(h5,s5) : 0.016717688215
		(h6,s6) : 0.0383729682446
		(h7,s7) : 0.0122807702941
		(h8,s8) : 0.0425268988746
		(h9,s9) : 0.0620700081065
		(h10,s10) : 0.00408894094473
		(h11,s11) : 0.0148334816031
		(h12,s12) : 0.0887859507658
semimcfecmp	3	
		(s1,s2) : 0.00826187258817
		(s1,h1) : 0.00459560709214
		(s2,s1) : 0.0459560709214
		(s2,s5) : 0.342250406638
		(s2,s6) : 0.372403916571
		(s2,s12) : 0.477441373945
		(s2,h2) : 0.0336522132734
		(s3,s6) : 0.27764243204
		(s3,s9) : 0.204560238638
		(s3,h3) : 0.0571742996204
		(s4,s7) : 0.221510348431
		(s4,s10) : 0.044405208093
		(s4,s11) : 0.13883532201
		(s4,h4) : 0.0160050928636
		(s5,s2) : 0.33114667918
		(s5,s7) : 0.179842753756
		(s5,s8) : 0.351267883246
		(s5,h5) : 0.0145244194103
		(s6,s2) : 0.222642576193
		(s6,s3) : 0.411976256412
		(s6,s7) : 0.443730596436
		(s6,h6) : 0.0363954363732
		(s7,s4) : 0.284683456367
		(s7,s5) : 0.112295823684
		(s7,s6) : 0.445974180333
		(s7,h7) : 0.0122826790144
		(s8,s5) : 0.45483444122
		(s8,s10) : 0.0814608134155
		(s8,h8) : 0.0360955924163
		(s9,s3) : 0.475572962356
		(s9,s12) : 0.367536808556
		(s9,h9) : 0.0482001921961
		(s10,s4) : 0.0401742445734
		(s10,s8) : 0.105648586966
		(s10,s11) : 0.0287538798131
		(s10,h10) : 0.00617530549861
		(s11,s4) : 0.0780769068722
		(s11,s10) : 0.0731034210436
		(s11,h11) : 0.0167589201823
		(s12,s2) : 0.756698018221
		(s12,s9) : 0.495417584805
		(s12,h12) : 0.0520805713924
		(h1,s1) : 0.000826187258817
		(h2,s2) : 0.0255824754628
		(h3,s3) : 0.0166396448114
		(h4,s4) : 0.0161867199358
		(h5,s5) : 0.00981208387427
		(h6,s6) : 0.0346283263827
		(h7,s7) : 0.0120696551905
		(h8,s8) : 0.0440334708586
		(h9,s9) : 0.062513386943
		(h10,s10) : 0.00373603237866
		(h11,s11) : 0.0151180327916
		(h12,s12) : 0.0927943134449
semimcfecmp	4	
