# solver	iter	edge-exp-congestion
		(s1,s2) : 0.0574185397575
		(s1,h1) : 0.00699702817981
		(s2,s1) : 0.0699702817981
		(s2,s5) : 0.100746950158
		(s2,s6) : 0.104934807947
		(s2,s12) : 0.515960279783
		(s2,h2) : 0.00474417552207
		(s3,s6) : 0.021057386984
		(s3,s9) : 0.304940966893
		(s3,h3) : 0.0247492384736
		(s4,s7) : 0.10049082532
		(s4,s10) : 0.0496748189304
		(s4,s11) : 0.140080628652
		(s4,h4) : 0.00623585582797
		(s5,s2) : 0.515960279783
		(s5,s7) : 0.358124309705
		(s5,s8) : 0.37421511277
		(s5,h5) : 0.0029638466744
		(s6,s2) : 0.145304633777
		(s6,s3) : 0.515960279783
		(s6,s7) : 0.25008205684
		(s6,h6) : 0.0104270736638
		(s7,s4) : 0.210300845001
		(s7,s5) : 0.131155785491
		(s7,s6) : 0.406825570528
		(s7,h7) : 0.00897591686439
		(s8,s5) : 0.162088634524
		(s8,s10) : 0.206871180715
		(s8,h8) : 0.0207033522704
		(s9,s3) : 0.0545393398792
		(s9,s12) : 0.340860475144
		(s9,h9) : 0.00268635047431
		(s10,s4) : 0.0527786406328
		(s10,s8) : 0.178847711058
		(s10,s11) : 0.143246041857
		(s10,h10) : 0.00783402687583
		(s11,s4) : 0.0522305531489
		(s11,s10) : 0.126329644695
		(s11,h11) : 0.0272868631311
		(s12,s2) : 0.102814594517
		(s12,s9) : 0.0478093040194
		(s12,h12) : 0.0826222575993
		(h1,s1) : 0.00574185397575
		(h2,s2) : 0.00175560270722
		(h3,s3) : 0.000299111895174
		(h4,s4) : 0.00372947923992
		(h5,s5) : 0.0883946798828
		(h6,s6) : 0.048279994158
		(h7,s7) : 0.01293441778
		(h8,s8) : 0.00229305141156
		(h9,s9) : 0.00695130488537
		(h10,s10) : 0.00703370179659
		(h11,s11) : 0.0168102158646
		(h12,s12) : 0.0120025719602
semimcfksp	11	
		(s1,s2) : 0.0580234414337
		(s1,h1) : 0.00777810798117
		(s2,s1) : 0.0777810798117
		(s2,s5) : 0.103738370306
		(s2,s6) : 0.104828164015
		(s2,s12) : 0.524687209956
		(s2,h2) : 0.00480480848133
		(s3,s6) : 0.0218121936225
		(s3,s9) : 0.310958925275
		(s3,h3) : 0.0250655462414
		(s4,s7) : 0.102883734102
		(s4,s10) : 0.0200660073603
		(s4,s11) : 0.141870929837
		(s4,h4) : 0.00687070722502
		(s5,s2) : 0.524687209957
		(s5,s7) : 0.348186346428
		(s5,s8) : 0.382555963712
		(s5,h5) : 0.00212351003533
		(s6,s2) : 0.155202451614
		(s6,s3) : 0.524687209957
		(s6,s7) : 0.226905782069
		(s6,h6) : 0.0105603369317
		(s7,s4) : 0.202969798619
		(s7,s5) : 0.119275108075
		(s7,s6) : 0.395953664051
		(s7,h7) : 0.00909063361536
		(s8,s5) : 0.151328634016
		(s8,s10) : 0.213037346989
		(s8,h8) : 0.020967951569
		(s9,s3) : 0.0557036021555
		(s9,s12) : 0.353247054286
		(s9,h9) : 0.00320162057564
		(s10,s4) : 0.0400297535711
		(s10,s8) : 0.168249336453
		(s10,s11) : 0.145327828579
		(s10,h10) : 0.00793414969604
		(s11,s4) : 0.0528208046465
		(s11,s10) : 0.128536166788
		(s11,h11) : 0.0276356030237
		(s12,s2) : 0.103367974281
		(s12,s9) : 0.059662245264
		(s12,h12) : 0.0836782117812
		(h1,s1) : 0.00580234414337
		(h2,s2) : 0.00178018316167
		(h3,s3) : 0.000303576919903
		(h4,s4) : 0.00377073867126
		(h5,s5) : 0.0902322508053
		(h6,s6) : 0.0489804791267
		(h7,s7) : 0.0131129044301
		(h8,s8) : 0.00232401965307
		(h9,s9) : 0.00703456916585
		(h10,s10) : 0.00713088944261
		(h11,s11) : 0.0170514243256
		(h12,s12) : 0.0121878073115
semimcfksp	12	
		(s1,s2) : 0.0625345187034
		(s1,h1) : 0.00834908069794
		(s2,s1) : 0.0834908069794
		(s2,s5) : 0.0425675559179
		(s2,s6) : 0.150039124681
		(s2,s12) : 0.563016393594
		(s2,h2) : 0.00515748441164
		(s3,s6) : 0.0482806416206
		(s3,s9) : 0.331906305014
		(s3,h3) : 0.0268966217977
		(s4,s7) : 0.174266291237
		(s4,s10) : 0.0713788453307
		(s4,s11) : 0.164447646181
		(s4,h4) : 0.00694855339377
		(s5,s2) : 0.563016393594
		(s5,s7) : 0.281975214185
		(s5,s8) : 0.358932095876
		(s5,h5) : 0.00227981657421
		(s6,s2) : 0.158297911504
		(s6,s3) : 0.563016393594
		(s6,s7) : 0.304480178242
		(s6,h6) : 0.0113370752298
		(s7,s4) : 0.261885910421
		(s7,s5) : 0.129716827451
		(s7,s6) : 0.412919018081
		(s7,h7) : 0.00975806737843
		(s8,s5) : 0.081638947909
		(s8,s10) : 0.185136920519
		(s8,h8) : 0.0225062852431
		(s9,s3) : 0.0821425077101
		(s9,s12) : 0.349102466546
		(s9,h9) : 0.00343685794516
		(s10,s4) : 0.0224991154151
		(s10,s8) : 0.10782193625
		(s10,s11) : 0.147732716006
		(s10,h10) : 0.0100096770124
		(s11,s4) : 0.154430334801
		(s11,s10) : 0.0452753709449
		(s11,h11) : 0.0296647666846
		(s12,s2) : 0.0876553103596
		(s12,s9) : 0.0579406859154
		(s12,h12) : 0.0898253370487
		(h1,s1) : 0.00625345187034
		(h2,s2) : 0.00191845911273
		(h3,s3) : 0.0003994263307
		(h4,s4) : 0.00407629560487
		(h5,s5) : 0.0972798538119
		(h6,s6) : 0.0527926451256
		(h7,s7) : 0.0141380746074
		(h8,s8) : 0.00250846887321
		(h9,s9) : 0.00757665627779
		(h10,s10) : 0.0076359401002
		(h11,s11) : 0.0184173010404
		(h12,s12) : 0.0131730506622
semimcfksp	13	
		(s1,s2) : 0.0636392962747
		(s1,h1) : 0.0085698504461
		(s2,s1) : 0.085698504461
		(s2,s5) : 0.100944193717
		(s2,s6) : 0.175461529884
		(s2,s12) : 0.574546757745
		(s2,h2) : 0.00527622696843
		(s3,s6) : 0.0411053830493
		(s3,s9) : 0.337266126914
		(s3,h3) : 0.0275990937186
		(s4,s7) : 0.0960560592489
		(s4,s10) : 0.011372407214
		(s4,s11) : 0.173698158272
		(s4,h4) : 0.00712839223023
		(s5,s2) : 0.574546757745
		(s5,s7) : 0.405805382194
		(s5,s8) : 0.414053360878
		(s5,h5) : 0.00234447445591
		(s6,s2) : 0.226753471072
		(s6,s3) : 0.574546757745
		(s6,s7) : 0.270084965289
		(s6,h6) : 0.0116453448508
		(s7,s4) : 0.219216052437
		(s7,s5) : 0.143381933025
		(s7,s6) : 0.43384701801
		(s7,h7) : 0.0118176879501
		(s8,s5) : 0.183444118668
		(s8,s10) : 0.213547999056
		(s8,h8) : 0.0230923962715
		(s9,s3) : 0.0757522912536
		(s9,s12) : 0.359857031339
		(s9,h9) : 0.00272665244019
		(s10,s4) : 0.0479459207863
		(s10,s8) : 0.188380156667
		(s10,s11) : 0.138176291865
		(s10,h10) : 0.00795492883252
		(s11,s4) : 0.0437974739474
		(s11,s10) : 0.150629190828
		(s11,h11) : 0.0304401253077
		(s12,s2) : 0.0974727797004
		(s12,s9) : 0.04818346611
		(s12,h12) : 0.0922225538481
		(h1,s1) : 0.00636392962747
		(h2,s2) : 0.00270009506996
		(h3,s3) : 0.000406339815032
		(h4,s4) : 0.00414510998664
		(h5,s5) : 0.0990079999967
		(h6,s6) : 0.0537424711671
		(h7,s7) : 0.014267547624
		(h8,s8) : 0.0025482562894
		(h9,s9) : 0.00774262539706
		(h10,s10) : 0.0078502060546
		(h11,s11) : 0.0186953467716
		(h12,s12) : 0.0133477995207
semimcfksp	14	
		(s1,s2) : 0.0649111316561
		(s1,h1) : 0.00862044223701
		(s2,s1) : 0.0862044223701
		(s2,s5) : 0.0846025410556
		(s2,s6) : 0.138535839363
		(s2,s12) : 0.581437544792
		(s2,h2) : 0.00530737497656
		(s3,s6) : 0.0324149733995
		(s3,s9) : 0.342703839959
		(s3,h3) : 0.027762023934
		(s4,s7) : 0.203728417994
		(s4,s10) : 0.0771692067199
		(s4,s11) : 0.162127053732
		(s4,h4) : 0.00717047442659
		(s5,s2) : 0.581437544792
		(s5,s7) : 0.329389900029
		(s5,s8) : 0.402008745545
		(s5,h5) : 0.00259590778477
		(s6,s2) : 0.159857101451
		(s6,s3) : 0.581437544792
		(s6,s7) : 0.297831722987
		(s6,h6) : 0.0117140927077
		(s7,s4) : 0.273583611793
		(s7,s5) : 0.147332458089
		(s7,s6) : 0.436861281282
		(s7,h7) : 0.011887453228
		(s8,s5) : 0.0982022343768
		(s8,s10) : 0.213793516588
		(s8,h8) : 0.0232287213675
		(s9,s3) : 0.0671511671251
		(s9,s12) : 0.378441931821
		(s9,h9) : 0.00353177878468
		(s10,s4) : 0.0516178605502
		(s10,s8) : 0.116206498279
		(s10,s11) : 0.150374808801
		(s10,h10) : 0.0102834308647
		(s11,s4) : 0.147173409924
		(s11,s10) : 0.0507378221086
		(s11,h11) : 0.0306198274466
		(s12,s2) : 0.11011348009
		(s12,s9) : 0.0596010879705
		(s12,h12) : 0.0927669862384
		(h1,s1) : 0.00649111316561
		(h2,s2) : 0.00275348393572
		(h3,s3) : 0.000415034078225
		(h4,s4) : 0.00423545404444
		(h5,s5) : 0.100865803469
		(h6,s6) : 0.0548455202262
		(h7,s7) : 0.0145701842435
		(h8,s8) : 0.00260677208153
		(h9,s9) : 0.00786059588629
		(h10,s10) : 0.0079332930861
		(h11,s11) : 0.0191607643966
		(h12,s12) : 0.0137504953832
semimcfksp	15	
		(s1,s2) : 0.0586259243743
		(s1,h1) : 0.00769165302964
		(s2,s1) : 0.0769165302964
		(s2,s5) : 0.0410882431827
		(s2,s6) : 0.141074078917
		(s2,s12) : 0.518350139311
		(s2,h2) : 0.00474821703238
		(s3,s6) : 0.0463618924291
		(s3,s9) : 0.30540047401
		(s3,h3) : 0.0247758721103
		(s4,s7) : 0.158628111273
		(s4,s10) : 0.0649838163028
		(s4,s11) : 0.152424240801
		(s4,h4) : 0.00747396122048
		(s5,s2) : 0.518350139311
		(s5,s7) : 0.274991454284
		(s5,s8) : 0.333023192865
		(s5,h5) : 0.00215065128431
		(s6,s2) : 0.145714358439
		(s6,s3) : 0.51835013931
		(s6,s7) : 0.292448196974
		(s6,h6) : 0.010419447247
		(s7,s4) : 0.251086999784
		(s7,s5) : 0.120460320257
		(s7,s6) : 0.377631204641
		(s7,h7) : 0.0106111738593
		(s8,s5) : 0.0739473082817
		(s8,s10) : 0.172261527607
		(s8,h8) : 0.0207143547374
		(s9,s3) : 0.0778811733396
		(s9,s12) : 0.322124333926
		(s9,h9) : 0.00315089164593
		(s10,s4) : 0.0208741896619
		(s10,s8) : 0.0967662289815
		(s10,s11) : 0.138778008947
		(s10,h10) : 0.00916258251764
		(s11,s4) : 0.140732660837
		(s11,s10) : 0.0390650340757
		(s11,h11) : 0.0274552723854
		(s12,s2) : 0.0826234394724
		(s12,s9) : 0.0551268571145
		(s12,h12) : 0.0827180838311
		(h1,s1) : 0.00586259243743
		(h2,s2) : 0.0019597300434
		(h3,s3) : 0.000328977489259
		(h4,s4) : 0.00380819302986
		(h5,s5) : 0.0912375427581
		(h6,s6) : 0.0495639991206
		(h7,s7) : 0.0129222500745
		(h8,s8) : 0.00235629614157
		(h9,s9) : 0.00709870926005
		(h10,s10) : 0.00717338747819
		(h11,s11) : 0.0163148169018
		(h12,s12) : 0.0124456661661
semimcfksp	16	
		(s1,s2) : 0.0579126445403
		(s1,h1) : 0.00764464732186
		(s2,s1) : 0.0764464732186
		(s2,s5) : 0.0406354403821
		(s2,s6) : 0.138432796071
		(s2,s12) : 0.51554348944
		(s2,h2) : 0.00471926263929
		(s3,s6) : 0.0450199138252
		(s3,s9) : 0.302954862658
		(s3,h3) : 0.0246417210935
		(s4,s7) : 0.157715620055
		(s4,s10) : 0.0646319560332
		(s4,s11) : 0.151398889864
		(s4,h4) : 0.00580187362672
		(s5,s2) : 0.515543489439
		(s5,s7) : 0.265024571016
		(s5,s8) : 0.329908412294
		(s5,h5) : 0.00213665662801
		(s6,s2) : 0.144739377223
		(s6,s3) : 0.51554348944
		(s6,s7) : 0.284372296929
		(s6,h6) : 0.0103527980177
		(s7,s4) : 0.235139230822
		(s7,s5) : 0.118442892872
		(s7,s6) : 0.375532902989
		(s7,h7) : 0.0105460720728
		(s8,s5) : 0.071956452799
		(s8,s10) : 0.169951202862
		(s8,h8) : 0.0205894413403
		(s9,s3) : 0.0770066103917
		(s9,s12) : 0.319614243925
		(s9,h9) : 0.00313122347352
		(s10,s4) : 0.0206964292505
		(s10,s8) : 0.0946518185578
		(s10,s11) : 0.136163327495
		(s10,h10) : 0.00910699394813
		(s11,s4) : 0.138053809622
		(s11,s10) : 0.037263051563
		(s11,h11) : 0.0272866098104
		(s12,s2) : 0.0806944873658
		(s12,s9) : 0.0548283681693
		(s12,h12) : 0.0822038400599
		(h1,s1) : 0.00579126445403
		(h2,s2) : 0.00193608269352
		(h3,s3) : 0.000184188758614
		(h4,s4) : 0.0037875732525
		(h5,s5) : 0.0900808252976
		(h6,s6) : 0.0489197530884
		(h7,s7) : 0.0127463259412
		(h8,s8) : 0.00232418382119
		(h9,s9) : 0.00701498582251
		(h10,s10) : 0.00707353043257
		(h11,s11) : 0.016062074193
		(h12,s12) : 0.0122403522769
semimcfksp	17	
		(s1,s2) : 0.0670492531012
		(s1,h1) : 0.00884555684652
		(s2,s1) : 0.0884555684652
		(s2,s5) : 0.047046304804
		(s2,s6) : 0.160111407932
		(s2,s12) : 0.596490677384
		(s2,h2) : 0.00546067973784
		(s3,s6) : 0.0521224962288
		(s3,s9) : 0.35052421825
		(s3,h3) : 0.0285132021662
		(s4,s7) : 0.181930692284
		(s4,s10) : 0.0748286391151
		(s4,s11) : 0.175028513543
		(s4,h4) : 0.00671252999199
		(s5,s2) : 0.596490677384
		(s5,s7) : 0.30683626488
		(s5,s8) : 0.381956528002
		(s5,h5) : 0.00247114144379
		(s6,s2) : 0.167330249627
		(s6,s3) : 0.596490677384
		(s6,s7) : 0.329236391518
		(s6,h6) : 0.0119769531648
		(s7,s4) : 0.272236053568
		(s7,s5) : 0.137103021547
		(s7,s6) : 0.434216996084
		(s7,h7) : 0.0122019822463
		(s8,s5) : 0.0829209772245
		(s8,s10) : 0.196763613646
		(s8,h8) : 0.0238214278742
		(s9,s3) : 0.0891555851336
		(s9,s12) : 0.369832101814
		(s9,h9) : 0.00362319911662
		(s10,s4) : 0.0235366822337
		(s10,s8) : 0.109033746688
		(s10,s11) : 0.157519454186
		(s10,h10) : 0.0105437620241
		(s11,s4) : 0.159289198386
		(s11,s10) : 0.0435608603867
		(s11,h11) : 0.0315659038248
		(s12,s2) : 0.0934252813043
		(s12,s9) : 0.0634783847929
		(s12,h12) : 0.0951133670324
		(h1,s1) : 0.00670492531012
		(h2,s2) : 0.00224152945477
		(h3,s3) : 0.000213247362332
		(h4,s4) : 0.00438512106742
		(h5,s5) : 0.104292458113
		(h6,s6) : 0.0566375949932
		(h7,s7) : 0.0147572544982
		(h8,s8) : 0.0026908594922
		(h9,s9) : 0.00812170750705
		(h10,s10) : 0.0080374390201
		(h11,s11) : 0.0185961129291
		(h12,s12) : 0.0141714557223
semimcfksp	18	
		(s1,s2) : 0.0686804386053
		(s1,h1) : 0.00909391754563
		(s2,s1) : 0.0909391754563
		(s2,s5) : 0.108056017879
		(s2,s6) : 0.18550488596
		(s2,s12) : 0.611212815449
		(s2,h2) : 0.00561409833387
		(s3,s6) : 0.0431633243187
		(s3,s9) : 0.358202950303
		(s3,h3) : 0.0293113118441
		(s4,s7) : 0.100667038345
		(s4,s10) : 0.0132123812599
		(s4,s11) : 0.184357210673
		(s4,h4) : 0.00690357380401
		(s5,s2) : 0.611212815449
		(s5,s7) : 0.426279019267
		(s5,s8) : 0.448781020586
		(s5,h5) : 0.00303046373233
		(s6,s2) : 0.243824194719
		(s6,s3) : 0.611212815449
		(s6,s7) : 0.288196340307
		(s6,h6) : 0.0123093920587
		(s7,s4) : 0.227889621459
		(s7,s5) : 0.155129365795
		(s7,s6) : 0.45776456915
		(s7,h7) : 0.0125440921933
		(s8,s5) : 0.18889753785
		(s8,s10) : 0.235232425517
		(s8,h8) : 0.024491209636
		(s9,s3) : 0.0810842025361
		(s9,s12) : 0.37936244544
		(s9,h9) : 0.00319507672056
		(s10,s4) : 0.0499021187773
		(s10,s8) : 0.192732947065
		(s10,s11) : 0.148072883501
		(s10,h10) : 0.00930321129956
		(s11,s4) : 0.0454765804621
		(s11,s10) : 0.152472568241
		(s11,h11) : 0.0324486948183
		(s12,s2) : 0.105174249663
		(s12,s9) : 0.0523730605831
		(s12,h12) : 0.0977681172725
		(h1,s1) : 0.00686804386053
		(h2,s2) : 0.00229621796474
		(h3,s3) : 0.000218237507763
		(h4,s4) : 0.0044004047619
		(h5,s5) : 0.10644945711
		(h6,s6) : 0.0579894491633
		(h7,s7) : 0.0151082080418
		(h8,s8) : 0.0027528092076
		(h9,s9) : 0.00818214042948
		(h10,s10) : 0.00828226873201
		(h11,s11) : 0.0190006002713
		(h12,s12) : 0.0144653222082
semimcfksp	19	
		(s1,s2) : 0.0681584032892
		(s1,h1) : 0.00942375103709
		(s2,s1) : 0.0942375103709
		(s2,s5) : 0.125852663342
		(s2,s6) : 0.128281613545
		(s2,s12) : 0.632682928254
		(s2,h2) : 0.00581199827055
		(s3,s6) : 0.0245736521555
		(s3,s9) : 0.373500157242
		(s3,h3) : 0.0303468765363
		(s4,s7) : 0.119606468251
		(s4,s10) : 0.024756790253
		(s4,s11) : 0.172380660466
		(s4,h4) : 0.00714795968808
		(s5,s2) : 0.632682928254
		(s5,s7) : 0.414881003923
		(s5,s8) : 0.464980003765
		(s5,h5) : 0.00313543228185
		(s6,s2) : 0.188285442585
		(s6,s3) : 0.632682928254
		(s6,s7) : 0.274572550747
		(s6,h6) : 0.0124843144216
		(s7,s4) : 0.237557379042
		(s7,s5) : 0.145485362875
		(s7,s6) : 0.471256645364
		(s7,h7) : 0.0111110798215
		(s8,s5) : 0.178987378835
		(s8,s10) : 0.258764859542
		(s8,h8) : 0.0253570088136
		(s9,s3) : 0.0666193286329
		(s9,s12) : 0.425044025284
		(s9,h9) : 0.00330777991994
		(s10,s4) : 0.0448205073817
		(s10,s8) : 0.198074944303
		(s10,s11) : 0.175834125968
		(s10,h10) : 0.00963221393193
		(s11,s4) : 0.0606624325339
		(s11,s10) : 0.146449986056
		(s11,h11) : 0.033595021075
		(s12,s2) : 0.126444390626
		(s12,s9) : 0.0671045671988
		(s12,h12) : 0.101205187946
		(h1,s1) : 0.00681584032892
		(h2,s2) : 0.00236035334631
		(h3,s3) : 0.000224031787403
		(h4,s4) : 0.00451831968931
		(h5,s5) : 0.109357285371
		(h6,s6) : 0.0596272154738
		(h7,s7) : 0.0156350162574
		(h8,s8) : 0.00282673784453
		(h9,s9) : 0.00841364286756
		(h10,s10) : 0.0085080081121
		(h11,s11) : 0.0194847842907
		(h12,s12) : 0.0147873883745
semimcfksp	20	
		(s1,s2) : 0.0757236549555
		(s1,h1) : 0.00955740399856
		(s2,s1) : 0.0955740399856
		(s2,s5) : 0.132026643126
		(s2,s6) : 0.132173825023
		(s2,s12) : 0.643305145008
		(s2,h2) : 0.00590997571515
		(s3,s6) : 0.0252913538887
		(s3,s9) : 0.380397339714
		(s3,h3) : 0.0308401596989
		(s4,s7) : 0.12125480266
		(s4,s10) : 0.025888130881
		(s4,s11) : 0.174756292638
		(s4,h4) : 0.00726560157137
		(s5,s2) : 0.643305145008
		(s5,s7) : 0.421865736094
		(s5,s8) : 0.472540729236
		(s5,h5) : 0.00319409739659
		(s6,s2) : 0.190921388282
		(s6,s3) : 0.643305145007
		(s6,s7) : 0.279530865895
		(s6,h6) : 0.0127052039602
		(s7,s4) : 0.241812727601
		(s7,s5) : 0.147528155285
		(s7,s6) : 0.47885469078
		(s7,h7) : 0.0112960704389
		(s8,s5) : 0.181454060274
		(s8,s10) : 0.263393672553
		(s8,h8) : 0.0257767420366
		(s9,s3) : 0.067537430582
		(s9,s12) : 0.432635777248
		(s9,h9) : 0.00336361122583
		(s10,s4) : 0.0454381929103
		(s10,s8) : 0.201417483867
		(s10,s11) : 0.179231712624
		(s10,h10) : 0.00979152699857
		(s11,s4) : 0.0614984406218
		(s11,s10) : 0.148468259438
		(s11,h11) : 0.0341554407598
		(s12,s2) : 0.128300400856
		(s12,s9) : 0.0681160410764
		(s12,h12) : 0.102943626063
		(h1,s1) : 0.00757236549555
		(h2,s2) : 0.00239288211918
		(h3,s3) : 0.000324771500223
		(h4,s4) : 0.00458058807595
		(h5,s5) : 0.110864372562
		(h6,s6) : 0.0604489569094
		(h7,s7) : 0.0158504873406
		(h8,s8) : 0.00286569400904
		(h9,s9) : 0.00852959392976
		(h10,s10) : 0.00862525965146
		(h11,s11) : 0.0197533102396
		(h12,s12) : 0.0149911780309
semimcfksp	21	
		(s1,s2) : 0.0709385891444
		(s1,h1) : 0.00904264726977
		(s2,s1) : 0.0904264726977
		(s2,s5) : 0.124123567673
		(s2,s6) : 0.12445494236
		(s2,s12) : 0.600018310741
		(s2,h2) : 0.00559149639737
		(s3,s6) : 0.0238695956998
		(s3,s9) : 0.351115482578
		(s3,h3) : 0.0291817561285
		(s4,s7) : 0.117321489523
		(s4,s10) : 0.025400286741
		(s4,s11) : 0.165100296919
		(s4,h4) : 0.00686396978303
		(s5,s2) : 0.600018310741
		(s5,s7) : 0.395560469486
		(s5,s8) : 0.447272197784
		(s5,h5) : 0.00302567722484
		(s6,s2) : 0.180357751893
		(s6,s3) : 0.60001831074
		(s6,s7) : 0.26406711241
		(s6,h6) : 0.0120281297235
		(s7,s4) : 0.22843843998
		(s7,s5) : 0.140221236566
		(s7,s6) : 0.449986378987
		(s7,h7) : 0.0106907330495
		(s8,s5) : 0.169619610482
		(s8,s10) : 0.249687137829
		(s8,h8) : 0.0243919142903
		(s9,s3) : 0.0638057129386
		(s9,s12) : 0.399734716898
		(s9,h9) : 0.00318256421226
		(s10,s4) : 0.0429275480024
		(s10,s8) : 0.18910431182
		(s10,s11) : 0.169993535794
		(s10,h10) : 0.00926756121677
		(s11,s4) : 0.0581004017279
		(s11,s10) : 0.138728001447
		(s11,h11) : 0.0323347241875
		(s12,s2) : 0.121204007143
		(s12,s9) : 0.0643523528506
		(s12,h12) : 0.0955825212558
		(h1,s1) : 0.00709385891444
		(h2,s2) : 0.00224195985249
		(h3,s3) : 0.000297861588338
		(h4,s4) : 0.00469953813036
		(h5,s5) : 0.103914333554
		(h6,s6) : 0.0566413555231
		(h7,s7) : 0.0148604314609
		(h8,s8) : 0.00268493816101
		(h9,s9) : 0.00798982365306
		(h10,s10) : 0.00808855817669
		(h11,s11) : 0.0185081812337
		(h12,s12) : 0.0141628544913
semimcfksp	22	
		(s1,s2) : 0.0672342280451
		(s1,h1) : 0.0097045007662
		(s2,s1) : 0.097045007662
		(s2,s5) : 0.127354201287
		(s2,s6) : 0.132682573506
		(s2,s12) : 0.641099391409
		(s2,h2) : 0.00597866748027
		(s3,s6) : 0.0263908749545
		(s3,s9) : 0.375575900742
		(s3,h3) : 0.0312025445905
		(s4,s7) : 0.127960893098
		(s4,s10) : 0.0268265843338
		(s4,s11) : 0.177133810973
		(s4,h4) : 0.00734314951912
		(s5,s2) : 0.641099391408
		(s5,s7) : 0.429693485005
		(s5,s8) : 0.478435178825
		(s5,h5) : 0.003228599429
		(s6,s2) : 0.193719552106
		(s6,s3) : 0.641099391408
		(s6,s7) : 0.282273703341
		(s6,h6) : 0.0141125498229
		(s7,s4) : 0.244140640975
		(s7,s5) : 0.150469116855
		(s7,s6) : 0.491447475623
		(s7,h7) : 0.0114347849631
		(s8,s5) : 0.182294190624
		(s8,s10) : 0.266560108683
		(s8,h8) : 0.0260896751444
		(s9,s3) : 0.0689600728365
		(s9,s12) : 0.427727244727
		(s9,h9) : 0.00340342538621
		(s10,s4) : 0.048144668533
		(s10,s8) : 0.2023324171
		(s10,s11) : 0.181308786017
		(s10,h10) : 0.00991323513136
		(s11,s4) : 0.0623351124685
		(s11,s10) : 0.150240245603
		(s11,h11) : 0.0345839843149
		(s12,s2) : 0.131713182977
		(s12,s9) : 0.0689201532336
		(s12,h12) : 0.102170854675
		(h1,s1) : 0.00672342280451
		(h2,s2) : 0.0024201494129
		(h3,s3) : 0.000393275735692
		(h4,s4) : 0.00507323616193
		(h5,s5) : 0.112139654076
		(h6,s6) : 0.0607697221002
		(h7,s7) : 0.0160477001639
		(h8,s8) : 0.00289834548255
		(h9,s9) : 0.00862255174496
		(h10,s10) : 0.00872912843438
		(h11,s11) : 0.0199972604231
		(h12,s12) : 0.0153515246828
semimcfksp	23	
		(s1,s2) : 0.0683311594302
		(s1,h1) : 0.00984634395655
		(s2,s1) : 0.0984634395655
		(s2,s5) : 0.129479214612
		(s2,s6) : 0.13490106803
		(s2,s12) : 0.650312384776
		(s2,h2) : 0.00594528385917
		(s3,s6) : 0.0267868124992
		(s3,s9) : 0.380948481017
		(s3,h3) : 0.0316570709774
		(s4,s7) : 0.12527930282
		(s4,s10) : 0.0257467202388
		(s4,s11) : 0.180108475532
		(s4,h4) : 0.0074661198195
		(s5,s2) : 0.650312384776
		(s5,s7) : 0.437167512209
		(s5,s8) : 0.485169231853
		(s5,h5) : 0.00327010043104
		(s6,s2) : 0.195606001997
		(s6,s3) : 0.650312384777
		(s6,s7) : 0.286977982051
		(s6,h6) : 0.0143061325291
		(s7,s4) : 0.24821500771
		(s7,s5) : 0.151688377406
		(s7,s6) : 0.496652260069
		(s7,h7) : 0.0115971470974
		(s8,s5) : 0.184456370064
		(s8,s10) : 0.26973363613
		(s8,h8) : 0.0264657737437
		(s9,s3) : 0.0701181413248
		(s9,s12) : 0.434016104753
		(s9,h9) : 0.00345291429989
		(s10,s4) : 0.0489028810611
		(s10,s8) : 0.204221987785
		(s10,s11) : 0.183309857766
		(s10,h10) : 0.0100529465403
		(s11,s4) : 0.0632882758943
		(s11,s10) : 0.152763277945
		(s11,h11) : 0.0350603937394
		(s12,s2) : 0.133751481837
		(s12,s9) : 0.0700775513395
		(s12,h12) : 0.103647212875
		(h1,s1) : 0.00683311594302
		(h2,s2) : 0.00246079175353
		(h3,s3) : 0.000387547718944
		(h4,s4) : 0.00453895321202
		(h5,s5) : 0.113972617107
		(h6,s6) : 0.0617617553517
		(h7,s7) : 0.0163102319079
		(h8,s8) : 0.0029456523992
		(h9,s9) : 0.00876373567202
		(h10,s10) : 0.00887205577019
		(h11,s11) : 0.0203237157936
		(h12,s12) : 0.0155972672394
semimcfmcf	0	
		(s1,s2) : 0.066738556908
		(s1,h1) : 0.0102890554208
		(s2,s1) : 0.102890554208
		(s2,s5) : 0.117257449489
		(s2,s6) : 0.0947207554055
		(s2,s12) : 0.599999999999
		(s2,h2) : 0.00553204656277
		(s3,s6) : 0.00155935520915
		(s3,s9) : 0.353345894177
		(s3,h3) : 0.0287573183411
		(s4,s7) : 0.427140551
		(s4,s10) : 0.296378462324
		(s4,s11) : 0.205761430658
		(s4,h4) : 0.00757752233719
		(s5,s2) : 0.599999999999
		(s5,s7) : 0.246533788596
		(s5,s8) : 0.599999999999
		(s5,h5) : 0.00236598576831
		(s6,s2) : 0.128965850416
		(s6,s3) : 0.6
		(s6,s7) : 0.350536481839
		(s6,h6) : 0.013062918608
		(s7,s4) : 0.455011487431
		(s7,s5) : 0.0607138317691
		(s7,s6) : 0.547741549454
		(s7,h7) : 0.0115522072084
		(s8,s5) : 0.244063025733
		(s8,s10) : 0.43794991363
		(s8,h8) : 0.0251570757543
		(s9,s3) : 0.0393423456119
		(s9,s12) : 0.399795729585
		(s9,h9) : 0.00286420244751
