#solver	iter	latency-throughput
		4. : 0.814891537012
		5. : 0.925897862149
		6. : 0.967350730477
		7. : 0.987357488391
		8. : 0.998083279422
		9. : 0.999528547926
		10. : 1.
vlb	19	
		1. : 0.134395559322
		2. : 0.430956602157
		3. : 0.63955792978
		4. : 0.77411295561
		5. : 0.903766732231
		6. : 0.946054897736
		7. : 0.962101486058
		8. : 0.971432107858
		9. : 0.973372195744
		10. : 0.973401617662
vlb	20	
		1. : 0.134655056539
		2. : 0.46890725543
		3. : 0.675640319509
		4. : 0.79264266865
		5. : 0.917651944843
		6. : 0.956013327087
		7. : 0.97726994156
		8. : 0.995812164763
		9. : 0.998623534676
		10. : 1.
vlb	21	
		1. : 0.136370246901
		2. : 0.475305937554
		3. : 0.681566721969
		4. : 0.79946737902
		5. : 0.927758327996
		6. : 0.966189288216
		7. : 0.986114150771
		8. : 0.995694371029
		9. : 0.997100565122
		10. : 0.997577852611
vlb	22	
		1. : 0.133524582324
		2. : 0.45746436835
		3. : 0.674878388448
		4. : 0.810231351089
		5. : 0.931395612665
		6. : 0.969655438518
		7. : 0.986641608139
		8. : 0.996699523721
		9. : 0.999400392157
		10. : 1.
vlb	23	
		1. : 0.133145985577
		2. : 0.461238619844
		3. : 0.673520581631
		4. : 0.80218335526
		5. : 0.928895187048
		6. : 0.960459952797
		7. : 0.977174992175
		8. : 0.995426854498
		9. : 0.998130955204
		10. : 1.

