# solver	iter	edge-exp-congestion
		(s9,s3) : 0.0262282304079
		(s9,s12) : 0.266530486389
		(s9,h9) : 0.00190946829834
		(s10,s4) : 0.0011179948363
		(s10,s8) : 0.205642924544
		(s10,s11) : 0.305767240204
		(s10,h10) : 0.0063820120386
		(s11,s4) : 0.336468896643
		(s11,s10) : 0.0318842919392
		(s11,h11) : 0.0208684181609
		(s12,s2) : 0.101782397098
		(s12,s9) : 0.0219132514204
		(s12,h12) : 0.0643018824898
		(h1,s1) : 0.0044492371272
		(h2,s2) : 0.00145408145059
		(h3,s3) : 0.000209072478986
		(h4,s4) : 0.0029109228468
		(h5,s5) : 0.0698772892858
		(h6,s6) : 0.0377406572178
		(h7,s7) : 0.0103185412869
		(h8,s8) : 0.00167462067271
		(h9,s9) : 0.00543762189095
		(h10,s10) : 0.00549117373948
		(h11,s11) : 0.0134095842883
		(h12,s12) : 0.0100183987027
semimcfmcf	1	
		(s1,s2) : 0.0473229551497
		(s1,h1) : 0.00669131141581
		(s2,s1) : 0.0669131141581
		(s2,s5) : 0.0752767001529
		(s2,s6) : 0.0633478946125
		(s2,s12) : 0.393324842573
		(s2,h2) : 0.0044259775999
		(s3,s6) : 0.00124777415746
		(s3,s9) : 0.232710908528
		(s3,h3) : 0.0187410665152
		(s4,s7) : 0.282873124808
		(s4,s10) : 0.197377867335
		(s4,s11) : 0.136031123204
		(s4,h4) : 0.00493281302045
		(s5,s2) : 0.393324842572
		(s5,s7) : 0.158617925156
		(s5,s8) : 0.393324842572
		(s5,h5) : 0.00153313153807
		(s6,s2) : 0.0893184392236
		(s6,s3) : 0.393324842572
		(s6,s7) : 0.230304813974
		(s6,h6) : 0.00852990510241
		(s7,s4) : 0.301062747947
		(s7,s5) : 0.0397545508288
		(s7,s6) : 0.365543261574
		(s7,h7) : 0.00666016904961
		(s8,s5) : 0.164126344336
		(s8,s10) : 0.286250667975
		(s8,h8) : 0.016427732981
		(s9,s3) : 0.0255248447546
		(s9,s12) : 0.258672026695
		(s9,h9) : 0.00232737350416
		(s10,s4) : 0.00121085755866
		(s10,s8) : 0.207163491192
		(s10,s11) : 0.303838141905
		(s10,h10) : 0.00622238966086
		(s11,s4) : 0.332442828886
		(s11,s10) : 0.0326823085138
		(s11,h11) : 0.0204447166932
		(s12,s2) : 0.0990385427602
		(s12,s9) : 0.0218601710611
		(s12,h12) : 0.0629127096773
		(h1,s1) : 0.00473229551497
		(h2,s2) : 0.00141175477893
		(h3,s3) : 0.000251966051034
		(h4,s4) : 0.00308938111591
		(h5,s5) : 0.0681441330364
		(h6,s6) : 0.0368108216449
		(h7,s7) : 0.0101166386909
		(h8,s8) : 0.00141660083569
		(h9,s9) : 0.00528995269019
		(h10,s10) : 0.005812554344
		(h11,s11) : 0.0129703039224
		(h12,s12) : 0.00980289413267
semimcfmcf	2	
		(s1,s2) : 0.0447606050936
		(s1,h1) : 0.00565380005004
		(s2,s1) : 0.0565380005004
		(s2,s5) : 0.0715841388584
		(s2,s6) : 0.0637006866326
		(s2,s12) : 0.392416290966
		(s2,h2) : 0.00441104953048
		(s3,s6) : 0.000858357548828
		(s3,s9) : 0.232837925744
		(s3,h3) : 0.018545749525
		(s4,s7) : 0.277941277498
		(s4,s10) : 0.193693050722
		(s4,s11) : 0.133998284242
		(s4,h4) : 0.00492049066079
		(s5,s2) : 0.392416290966
		(s5,s7) : 0.150774743322
		(s5,s8) : 0.392416290966
		(s5,h5) : 0.00151082572842
		(s6,s2) : 0.0819016891292
		(s6,s3) : 0.392416290966
		(s6,s7) : 0.228014766695
		(s6,h6) : 0.00847438936571
		(s7,s4) : 0.297025510809
		(s7,s5) : 0.039438970339
		(s7,s6) : 0.354985864498
		(s7,h7) : 0.00663424126207
		(s8,s5) : 0.158970179577
		(s8,s10) : 0.284629926777
		(s8,h8) : 0.0163748528011
		(s9,s3) : 0.0249917628045
		(s9,s12) : 0.262457265381
		(s9,h9) : 0.00235610773337
		(s10,s4) : 0.00115558854169
		(s10,s8) : 0.201803601379
		(s10,s11) : 0.299379328216
		(s10,h10) : 0.00621030736693
		(s11,s4) : 0.327595129868
		(s11,s10) : 0.0313358937672
		(s11,h11) : 0.0203525837289
		(s12,s2) : 0.0960531875523
		(s12,s9) : 0.0206999756432
		(s12,h12) : 0.0630214651025
		(h1,s1) : 0.00447606050936
		(h2,s2) : 0.00132178395212
		(h3,s3) : 0.000174572477263
		(h4,s4) : 0.0029061289851
		(h5,s5) : 0.0680722293764
		(h6,s6) : 0.0367531731768
		(h7,s7) : 0.0101061970752
		(h8,s8) : 0.00131287420213
		(h9,s9) : 0.00574722041314
		(h10,s10) : 0.00547827205391
		(h11,s11) : 0.0129079248466
		(h12,s12) : 0.00920942578737
semimcfmcf	3	
		(s1,s2) : 0.0392684952106
		(s1,h1) : 0.00493789032695
		(s2,s1) : 0.0493789032695
		(s2,s5) : 0.065639308674
		(s2,s6) : 0.0549072551195
		(s2,s12) : 0.3435442239
		(s2,h2) : 0.00384370657849
		(s3,s6) : 0.000761016807191
		(s3,s9) : 0.204201833198
		(s3,h3) : 0.0161354919379
		(s4,s7) : 0.247218025168
		(s4,s10) : 0.17218040776
		(s4,s11) : 0.117472221466
		(s4,h4) : 0.00429635031188
		(s5,s2) : 0.3435442239
		(s5,s7) : 0.136719963142
		(s5,s8) : 0.3435442239
		(s5,h5) : 0.00156654655418
		(s6,s2) : 0.0703095513307
		(s6,s3) : 0.3435442239
		(s6,s7) : 0.206973639321
		(s6,h6) : 0.00736711852031
		(s7,s4) : 0.262884371842
		(s7,s5) : 0.0352362680186
		(s7,s6) : 0.309107555657
		(s7,h7) : 0.00715573622159
		(s8,s5) : 0.14258931659
		(s8,s10) : 0.252243893442
		(s8,h8) : 0.0142564442609
		(s9,s3) : 0.0212393514746
		(s9,s12) : 0.227697285805
		(s9,h9) : 0.00206163666475
		(s10,s4) : 0.00111288203112
		(s10,s8) : 0.178910377644
		(s10,s11) : 0.264618179414
		(s10,h10) : 0.00553991563778
		(s11,s4) : 0.290302350843
		(s11,s10) : 0.0275482238815
		(s11,h11) : 0.0177866567078
		(s12,s2) : 0.0842532817578
		(s12,s9) : 0.0178849509276
		(s12,h12) : 0.0550544543222
		(h1,s1) : 0.00392684952106
		(h2,s2) : 0.00145312045489
		(h3,s3) : 0.000153419400944
		(h4,s4) : 0.00255345527962
		(h5,s5) : 0.0596008983201
		(h6,s6) : 0.0329722772171
		(h7,s7) : 0.00878739301037
		(h8,s8) : 0.00149430510974
		(h9,s9) : 0.0047466219801
		(h10,s10) : 0.00480680703829
		(h11,s11) : 0.0113626740922
		(h12,s12) : 0.00814412662022
semimcfmcf	4	
		(s1,s2) : 0.0351743587744
		(s1,h1) : 0.00417919430317
		(s2,s1) : 0.0417919430317
		(s2,s5) : 0.0599918146834
		(s2,s6) : 0.0485720157218
		(s2,s12) : 0.308765526667
		(s2,h2) : 0.00346110683046
		(s3,s6) : 0.000673203387685
		(s3,s9) : 0.183535011398
		(s3,h3) : 0.0145315802514
		(s4,s7) : 0.221301632722
		(s4,s10) : 0.154249260116
		(s4,s11) : 0.10586585079
		(s4,h4) : 0.00365293849832
		(s5,s2) : 0.308765526667
		(s5,s7) : 0.119454804432
		(s5,s8) : 0.307737357433
		(s5,h5) : 0.0015556591059
		(s6,s2) : 0.0604237242823
		(s6,s3) : 0.308765526667
		(s6,s7) : 0.185593823981
		(s6,h6) : 0.00623363860496
		(s7,s4) : 0.235319588284
		(s7,s5) : 0.031819206131
		(s7,s6) : 0.271991023043
		(s7,h7) : 0.00656642624441
		(s8,s5) : 0.127806526616
		(s8,s10) : 0.225608770678
		(s8,h8) : 0.0128338813666
		(s9,s3) : 0.0193882429941
		(s9,s12) : 0.204429152283
		(s9,h9) : 0.00185730160478
		(s10,s4) : 0.000984705808685
		(s10,s8) : 0.160354984279
		(s10,s11) : 0.236340076393
		(s10,h10) : 0.00498842510252
		(s11,s4) : 0.25877593953
		(s11,s10) : 0.0247361565097
		(s11,h11) : 0.0160177325156
		(s12,s2) : 0.076117929813
		(s12,s9) : 0.0164199366049
		(s12,h12) : 0.0494803614155
		(h1,s1) : 0.00351743587744
		(h2,s2) : 0.00132508288718
		(h3,s3) : 0.000137024763993
		(h4,s4) : 0.00228658949892
		(h5,s5) : 0.053189673216
		(h6,s6) : 0.0295883218827
		(h7,s7) : 0.00784438187663
		(h8,s8) : 0.00136617692479
		(h9,s9) : 0.00424354633212
		(h10,s10) : 0.00429698302027
		(h11,s11) : 0.0101483494013
		(h12,s12) : 0.00741468016234
semimcfmcf	5	
		(s1,s2) : 0.0373194906521
		(s1,h1) : 0.00559787254304
		(s2,s1) : 0.0559787254304
		(s2,s5) : 0.0638036348386
		(s2,s6) : 0.0516988727013
		(s2,s12) : 0.330344602442
		(s2,h2) : 0.00297519607268
		(s3,s6) : 0.000798638272168
		(s3,s9) : 0.195680096935
		(s3,h3) : 0.015634939552
		(s4,s7) : 0.236298311418
		(s4,s10) : 0.164101033731
		(s4,s11) : 0.113492196962
		(s4,h4) : 0.00393076251552
		(s5,s2) : 0.330344602442
		(s5,s7) : 0.131409625906
		(s5,s8) : 0.323924283902
		(s5,h5) : 0.00167409378776
		(s6,s2) : 0.0681481748017
		(s6,s3) : 0.330344602443
		(s6,s7) : 0.19675344701
		(s6,h6) : 0.0067081015564
		(s7,s4) : 0.251598963951
		(s7,s5) : 0.0328686907689
		(s7,s6) : 0.293236453792
		(s7,h7) : 0.0070658962039
		(s8,s5) : 0.136792515611
		(s8,s10) : 0.241191728559
		(s8,h8) : 0.0130587514351
		(s9,s3) : 0.0208603608133
		(s9,s12) : 0.221801390623
		(s9,h9) : 0.0015777126038
		(s10,s4) : 0.000932622146712
		(s10,s8) : 0.169952685084
		(s10,s11) : 0.252874712761
		(s10,h10) : 0.00536780026972
		(s11,s4) : 0.276211134777
		(s11,s10) : 0.0262024566864
		(s11,h11) : 0.0172361383829
		(s12,s2) : 0.0815048663477
		(s12,s9) : 0.0171939153138
		(s12,h12) : 0.0532448018406
		(h1,s1) : 0.00373194906521
		(h2,s2) : 0.00142606618957
		(h3,s3) : 0.000162316747107
		(h4,s4) : 0.00244564463906
		(h5,s5) : 0.0568954608909
		(h6,s6) : 0.0316593275052
		(h7,s7) : 0.00839016862176
		(h8,s8) : 0.00146947895356
		(h9,s9) : 0.00455648652255
		(h10,s10) : 0.00459428037125
		(h11,s11) : 0.0108408065569
		(h12,s12) : 0.00790008070022
semimcfmcf	6	
		(s1,s2) : 0.0339041026714
		(s1,h1) : 0.00522898880343
		(s2,s1) : 0.0522898880343
		(s2,s5) : 0.0580045473144
		(s2,s6) : 0.0469823896878
		(s2,s12) : 0.302910787085
		(s2,h2) : 0.00272499328211
		(s3,s6) : 0.000676720411501
		(s3,s9) : 0.179434366819
		(s3,h3) : 0.0143113256967
		(s4,s7) : 0.216621840277
		(s4,s10) : 0.147575844386
		(s4,s11) : 0.103062457196
		(s4,h4) : 0.00368070264169
		(s5,s2) : 0.302910787085
		(s5,s7) : 0.121387691166
		(s5,s8) : 0.299769670294
		(s5,h5) : 0.00151980034494
		(s6,s2) : 0.0634318254059
		(s6,s3) : 0.302910787085
		(s6,s7) : 0.177383181701
		(s6,h6) : 0.00615690433897
		(s7,s4) : 0.227307058702
		(s7,s5) : 0.0298748704186
		(s7,s6) : 0.26975600705
		(s7,h7) : 0.00647472842362
		(s8,s5) : 0.122824707882
		(s8,s10) : 0.223585503357
		(s8,h8) : 0.0119645878064
		(s9,s3) : 0.0189403168101
		(s9,s12) : 0.203082869622
		(s9,h9) : 0.00144470096416
		(s10,s4) : 0.000856126754738
		(s10,s8) : 0.152923589739
		(s10,s11) : 0.233790536076
		(s10,h10) : 0.00491740123674
		(s11,s4) : 0.253682185013
		(s11,s10) : 0.0238071005947
		(s11,h11) : 0.0157960593417
		(s12,s2) : 0.0742244886585
		(s12,s9) : 0.0156113408661
		(s12,h12) : 0.0488057253596
		(h1,s1) : 0.00339041026714
		(h2,s2) : 0.00129663411218
		(h3,s3) : 0.000137324030267
		(h4,s4) : 0.00222217978069
		(h5,s5) : 0.0528562026379
		(h6,s6) : 0.0287879720432
		(h7,s7) : 0.00762925072625
		(h8,s8) : 0.00133628292704
		(h9,s9) : 0.00414244883889
		(h10,s10) : 0.00417758165993
		(h11,s11) : 0.00985968857528
		(h12,s12) : 0.00718994264141
semimcfmcf	7	
		(s1,s2) : 0.0340250880748
		(s1,h1) : 0.00526637756762
		(s2,s1) : 0.0526637756762
		(s2,s5) : 0.0557952030336
		(s2,s6) : 0.046917114818
		(s2,s12) : 0.305639485115
		(s2,h2) : 0.00300594525587
		(s3,s6) : 0.000672901193366
		(s3,s9) : 0.181294703053
		(s3,h3) : 0.0144168652211
		(s4,s7) : 0.217872913223
		(s4,s10) : 0.150804151757
		(s4,s11) : 0.103554033712
		(s4,h4) : 0.00370843391091
		(s5,s2) : 0.305639485115
		(s5,s7) : 0.116993274194
		(s5,s8) : 0.304893163182
		(s5,h5) : 0.00144641699043
		(s6,s2) : 0.0674125726754
		(s6,s3) : 0.305639485115
		(s6,s7) : 0.177364837152
		(s6,h6) : 0.00619774847391
		(s7,s4) : 0.230688553653
		(s7,s5) : 0.0306117424571
		(s7,s6) : 0.276255428428
		(s7,h7) : 0.00520005556069
		(s8,s5) : 0.124992398321
		(s8,s10) : 0.226285783965
		(s8,h8) : 0.0123183028214
		(s9,s3) : 0.0191202568293
		(s9,s12) : 0.203646860151
		(s9,h9) : 0.00159812214097
		(s10,s4) : 0.000907074356193
		(s10,s8) : 0.156204259937
		(s10,s11) : 0.236206609659
		(s10,h10) : 0.00495405364552
		(s11,s4) : 0.255455988294
		(s11,s10) : 0.0238833357126
		(s11,h11) : 0.0159123663692
		(s12,s2) : 0.07380545994
		(s12,s9) : 0.0159192182685
		(s12,h12) : 0.0491464649299
		(h1,s1) : 0.00340250880748
		(h2,s2) : 0.00101924253962
		(h3,s3) : 0.000137651451362
		(h4,s4) : 0.00222638214973
		(h5,s5) : 0.0530590748583
		(h6,s6) : 0.0288548935242
		(h7,s7) : 0.00773252555758
		(h8,s8) : 0.0013363787381
		(h9,s9) : 0.00415344170686
		(h10,s10) : 0.00418852089733
		(h11,s11) : 0.00987023443285
		(h12,s12) : 0.0071902982241
semimcfmcf	8	
		(s1,s2) : 0.0361468482951
		(s1,h1) : 0.00556759283661
		(s2,s1) : 0.0556759283661
		(s2,s5) : 0.0602231819792
		(s2,s6) : 0.0497856670088
		(s2,s12) : 0.322968220615
		(s2,h2) : 0.00298488020826
		(s3,s6) : 0.00100432682917
		(s3,s9) : 0.191885237829
		(s3,h3) : 0.0152342532103
		(s4,s7) : 0.229727134063
		(s4,s10) : 0.160549486274
		(s4,s11) : 0.111273653084
		(s4,h4) : 0.00392047587487
		(s5,s2) : 0.322968220615
		(s5,s7) : 0.123423866858
		(s5,s8) : 0.322968220615
		(s5,h5) : 0.00186110339287
		(s6,s2) : 0.0696498765769
		(s6,s3) : 0.322968220615
		(s6,s7) : 0.189549879026
		(s6,h6) : 0.00655349611832
		(s7,s4) : 0.246745622013
		(s7,s5) : 0.0329016098559
		(s7,s6) : 0.29029550575
		(s7,h7) : 0.00549756786154
		(s8,s5) : 0.133339626865
		(s8,s10) : 0.239953873109
		(s8,h8) : 0.0130221388678
		(s9,s3) : 0.0202043113752
		(s9,s12) : 0.215708091295
		(s9,h9) : 0.0016896779432
		(s10,s4) : 0.000958502435232
		(s10,s8) : 0.166329799381
		(s10,s11) : 0.250628769813
		(s10,h10) : 0.00523724482114
		(s11,s4) : 0.269374579336
		(s11,s10) : 0.025237440884
		(s11,h11) : 0.0171922455136
		(s12,s2) : 0.0788938765901
		(s12,s9) : 0.0168217846455
		(s12,h12) : 0.0519611554982
		(h1,s1) : 0.00361468482951
		(h2,s2) : 0.00108429779745
		(h3,s3) : 0.000205956477097
		(h4,s4) : 0.00236763283863
		(h5,s5) : 0.0561506923317
		(h6,s6) : 0.0306617437813
		(h7,s7) : 0.00822175362866
		(h8,s8) : 0.0014216868655
		(h9,s9) : 0.00441021596272
		(h10,s10) : 0.00445487195741
		(h11,s11) : 0.0104632052459
		(h12,s12) : 0.00766509043086
semimcfmcf	9	
		(s1,s2) : 0.0376873785219
		(s1,h1) : 0.00459915729517
		(s2,s1) : 0.0459915729517
		(s2,s5) : 0.0634683951927
		(s2,s6) : 0.0520008054055
		(s2,s12) : 0.337566066823
		(s2,h2) : 0.00311637880256
		(s3,s6) : 0.0011809730342
		(s3,s9) : 0.200713635026
		(s3,h3) : 0.0159145651085
		(s4,s7) : 0.241881791608
		(s4,s10) : 0.163383486427
		(s4,s11) : 0.115834870861
		(s4,h4) : 0.00409847668077
		(s5,s2) : 0.337566066823
		(s5,s7) : 0.121353041898
		(s5,s8) : 0.335538845039
		(s5,h5) : 0.00195030903356
		(s6,s2) : 0.0617948382159
		(s6,s3) : 0.337566066823
		(s6,s7) : 0.196076582048
		(s6,h6) : 0.0068567173911
		(s7,s4) : 0.253271257036
		(s7,s5) : 0.033932894884
		(s7,s6) : 0.293920769981
		(s7,h7) : 0.00628486025637
		(s8,s5) : 0.136156519468
		(s8,s10) : 0.24999968191
		(s8,h8) : 0.0135971653711
		(s9,s3) : 0.021033444621
		(s9,s12) : 0.225143942869
		(s9,h9) : 0.00176576483289
		(s10,s4) : 0.00103981694759
		(s10,s8) : 0.170596273071
		(s10,s11) : 0.262565313721
		(s10,h10) : 0.00514936278648
		(s11,s4) : 0.283285056674
		(s11,s10) : 0.026128190088
		(s11,h11) : 0.0179377352914
		(s12,s2) : 0.0808099220993
		(s12,s9) : 0.0175121076484
		(s12,h12) : 0.0543158340611
		(h1,s1) : 0.00376873785219
		(h2,s2) : 0.00123324227383
		(h3,s3) : 0.000244074770119
		(h4,s4) : 0.00244887850458
		(h5,s5) : 0.0580403234551
		(h6,s6) : 0.0316902112577
		(h7,s7) : 0.00846621089114
		(h8,s8) : 0.00159927369782
		(h9,s9) : 0.00456092931442
		(h10,s10) : 0.00461836731799
		(h11,s11) : 0.0110390415094
		(h12,s12) : 0.0078770360667
semimcfmcf	10	
		(s1,s2) : 0.038279026505
		(s1,h1) : 0.00466468545321
		(s2,s1) : 0.0466468545321
		(s2,s5) : 0.0636718409097
		(s2,s6) : 0.0529917220837
		(s2,s12) : 0.343973519855
		(s2,h2) : 0.00316278368138
		(s3,s6) : 0.00096171132737
		(s3,s9) : 0.201843559147
		(s3,h3) : 0.0164994923157
		(s4,s7) : 0.246378231855
		(s4,s10) : 0.167460035834
		(s4,s11) : 0.117537195609
		(s4,h4) : 0.00415723721865
		(s5,s2) : 0.343973519855
		(s5,s7) : 0.121325610097
		(s5,s8) : 0.34214656409
		(s5,h5) : 0.00197589778293
		(s6,s2) : 0.0633356001127
		(s6,s3) : 0.343973519855
		(s6,s7) : 0.199309026873
		(s6,h6) : 0.00695138244256
		(s7,s4) : 0.258616681833
		(s7,s5) : 0.0344742829605
		(s7,s6) : 0.300311910136
		(s7,h7) : 0.00598394457626
		(s8,s5) : 0.139760682116
		(s8,s10) : 0.254508690825
		(s8,h8) : 0.0138022348469
		(s9,s3) : 0.0218325944755
		(s9,s12) : 0.226578211889
		(s9,h9) : 0.00179090031621
		(s10,s4) : 0.00102588644486
		(s10,s8) : 0.17485814791
		(s10,s11) : 0.267250076858
		(s10,h10) : 0.00522268458388
		(s11,s4) : 0.288442072274
		(s11,s10) : 0.0265008850824
		(s11,h11) : 0.0181912420874
		(s12,s2) : 0.0816196096733
		(s12,s9) : 0.0181342178099
		(s12,h12) : 0.0550815050662
		(h1,s1) : 0.0038279026505
		(h2,s2) : 0.00117040180481
		(h3,s3) : 0.000199407930116
		(h4,s4) : 0.00248631949328
		(h5,s5) : 0.0589297865885
		(h6,s6) : 0.032186662772
		(h7,s7) : 0.00862294518664
		(h8,s8) : 0.00152870094104
		(h9,s9) : 0.00463420325691
		(h10,s10) : 0.00468913453106
		(h11,s11) : 0.0112068105764
		(h12,s12) : 0.00800171464012
semimcfmcf	11	
		(s1,s2) : 0.0386822942891
		(s1,h1) : 0.00518540532078
		(s2,s1) : 0.0518540532078
		(s2,s5) : 0.0632645983259
		(s2,s6) : 0.0539762841265
		(s2,s12) : 0.349791473304
		(s2,h2) : 0.00320320565422
		(s3,s6) : 0.000986309571144
		(s3,s9) : 0.205836994317
		(s3,h3) : 0.0167103641609
		(s4,s7) : 0.250771516684
		(s4,s10) : 0.169592828983
		(s4,s11) : 0.119114133588
		(s4,h4) : 0.00458047148335
		(s5,s2) : 0.349791473304
		(s5,s7) : 0.126460204683
		(s5,s8) : 0.349616190406
		(s5,h5) : 0.00141567335689
		(s6,s2) : 0.0681096744708
		(s6,s3) : 0.349791473305
		(s6,s7) : 0.20324633653
		(s6,h6) : 0.00704022462112
		(s7,s4) : 0.263231301266
		(s7,s5) : 0.0340112860887
		(s7,s6) : 0.310050609307
		(s7,h7) : 0.00606042241024
		(s8,s5) : 0.141200378846
		(s8,s10) : 0.260954545634
		(s8,h8) : 0.0139786343794
		(s9,s3) : 0.0221116260599
		(s9,s12) : 0.228001263985
		(s9,h9) : 0.00213441371709
		(s10,s4) : 0.00117847463962
		(s10,s8) : 0.176831613514
		(s10,s11) : 0.27409655114
		(s10,h10) : 0.00528943313069
		(s11,s4) : 0.295735160375
		(s11,s10) : 0.0269143330338
		(s11,h11) : 0.0184237353491
		(s12,s2) : 0.082467135698
		(s12,s9) : 0.0187229051264
		(s12,h12) : 0.0557854745208
		(h1,s1) : 0.00386822942891
		(h2,s2) : 0.00118678877445
		(h3,s3) : 0.000202384613269
		(h4,s4) : 0.00251382578084
		(h5,s5) : 0.0601548338702
		(h6,s6) : 0.0326536527512
		(h7,s7) : 0.0087419362867
		(h8,s8) : 0.00154934643538
		(h9,s9) : 0.00468971277724
		(h10,s10) : 0.00475392629507
		(h11,s11) : 0.011367616217
		(h12,s12) : 0.00812520487431
semimcfmcf	12	
		(s1,s2) : 0.0416896791356
		(s1,h1) : 0.00556605379862
		(s2,s1) : 0.0556605379862
		(s2,s5) : 0.0687562368858
		(s2,s6) : 0.0581143128632
		(s2,s12) : 0.375344262396
		(s2,h2) : 0.00343832294109
		(s3,s6) : 0.00130389737354
		(s3,s9) : 0.221119308582
		(s3,h3) : 0.0179310811984
		(s4,s7) : 0.265606115903
		(s4,s10) : 0.186598784316
		(s4,s11) : 0.128091874007
		(s4,h4) : 0.00463236892918
		(s5,s2) : 0.375344262396
		(s5,s7) : 0.139412432192
		(s5,s8) : 0.375344262396
		(s5,h5) : 0.00151987771614
		(s6,s2) : 0.0731148399792
		(s6,s3) : 0.375344262396
		(s6,s7) : 0.220029842815
		(s6,h6) : 0.0075580501532
		(s7,s4) : 0.285052308832
		(s7,s5) : 0.0364958612899
		(s7,s6) : 0.332700268982
		(s7,h7) : 0.00650537825229
		(s8,s5) : 0.151515277224
		(s8,s10) : 0.280303592948
		(s8,h8) : 0.015004190162
		(s9,s3) : 0.0237269133389
		(s9,s12) : 0.245081692078
		(s9,h9) : 0.00229123863011
		(s10,s4) : 0.00123100175613
		(s10,s8) : 0.189793383574
		(s10,s11) : 0.289209819625
		(s10,h10) : 0.00667311800829
		(s11,s4) : 0.313161848898
		(s11,s10) : 0.0291567404394
		(s11,h11) : 0.019776511123
		(s12,s2) : 0.0893200706133
		(s12,s9) : 0.0200906412846
		(s12,h12) : 0.0598835580324
		(h1,s1) : 0.00416896791356
		(h2,s2) : 0.00127897274182
		(h3,s3) : 0.000266284220467
		(h4,s4) : 0.00271753040325
		(h5,s5) : 0.0648532358746
		(h6,s6) : 0.0351950967504
		(h7,s7) : 0.00942538307157
		(h8,s8) : 0.00167231258214
		(h9,s9) : 0.00505110418519
		(h10,s10) : 0.00509062673346
		(h11,s11) : 0.0122782006936
		(h12,s12) : 0.0087820337748
semimcfmcf	13	
		(s1,s2) : 0.0424261975165
		(s1,h1) : 0.00571323363073
		(s2,s1) : 0.0571323363073
		(s2,s5) : 0.0721647515368
		(s2,s6) : 0.0596139832606
		(s2,s12) : 0.38303117183
		(s2,h2) : 0.00351748464562
		(s3,s6) : 0.0013302983905
		(s3,s9) : 0.22468903373
		(s3,h3) : 0.0183993958124
		(s4,s7) : 0.274050504479
		(s4,s10) : 0.180810901362
		(s4,s11) : 0.131615576575
		(s4,h4) : 0.00475226148682
		(s5,s2) : 0.38303117183
		(s5,s7) : 0.145020404406
		(s5,s8) : 0.37804281862
		(s5,h5) : 0.00156298297061
		(s6,s2) : 0.0726039428021
		(s6,s3) : 0.38303117183
		(s6,s7) : 0.22145474132
		(s6,h6) : 0.00776356323384
		(s7,s4) : 0.284023864312
		(s7,s5) : 0.0373361181935
		(s7,s6) : 0.335498065525
		(s7,h7) : 0.00787845863339
		(s8,s5) : 0.152170021521
		(s8,s10) : 0.280157936212
		(s8,h8) : 0.0153949308477
		(s9,s3) : 0.0242731863142
		(s9,s12) : 0.253816838181
		(s9,h9) : 0.00181776829346
		(s10,s4) : 0.00110049202144
		(s10,s8) : 0.191246072327
		(s10,s11) : 0.29771090383
		(s10,h10) : 0.00530328588834
		(s11,s4) : 0.321241174373
		(s11,s10) : 0.0297867824566
		(s11,h11) : 0.0202934168718
		(s12,s2) : 0.0910551434427
		(s12,s9) : 0.0199611710524
		(s12,h12) : 0.0614817025654
		(h1,s1) : 0.00424261975165
		(h2,s2) : 0.00180006337998
		(h3,s3) : 0.000270893210021
		(h4,s4) : 0.00276340665776
		(h5,s5) : 0.0660053333312
		(h6,s6) : 0.0358283141114
		(h7,s7) : 0.00951169841598
		(h8,s8) : 0.00169883752626
		(h9,s9) : 0.00516175026471
		(h10,s10) : 0.00523347070307
		(h11,s11) : 0.0124635645144
		(h12,s12) : 0.00889853301378
semimcfmcf	14	
		(s1,s2) : 0.0432740877708
		(s1,h1) : 0.00574696149134
		(s2,s1) : 0.0574696149134
		(s2,s5) : 0.0747287832543
		(s2,s6) : 0.0607371014822
		(s2,s12) : 0.387625029861
		(s2,h2) : 0.00353824998438
		(s3,s6) : 0.0013641742987
		(s3,s9) : 0.228364072017
		(s3,h3) : 0.018508015956
		(s4,s7) : 0.276282641993
		(s4,s10) : 0.191798713623
		(s4,s11) : 0.132857559165
		(s4,h4) : 0.00478031628439
		(s5,s2) : 0.387625029861
		(s5,s7) : 0.148781591308
		(s5,s8) : 0.387625029861
		(s5,h5) : 0.00173060518985
		(s6,s2) : 0.0730325574571
		(s6,s3) : 0.387625029861
		(s6,s7) : 0.229641288994
		(s6,h6) : 0.00780939513844
		(s7,s4) : 0.294097398097
		(s7,s5) : 0.0378382472271
		(s7,s6) : 0.340654750408
		(s7,h7) : 0.00792496881867
		(s8,s5) : 0.156331982654
		(s8,s10) : 0.289362471816
		(s8,h8) : 0.015485814245
		(s9,s3) : 0.02441648216
		(s9,s12) : 0.253468852566
		(s9,h9) : 0.00235451918979
		(s10,s4) : 0.0012635452892
		(s10,s8) : 0.195549086514
		(s10,s11) : 0.299108591021
		(s10,h10) : 0.00685562057648
		(s11,s4) : 0.325144773942
		(s11,s10) : 0.0304276225766
		(s11,h11) : 0.0204132182978
		(s12,s2) : 0.0936547946942
		(s12,s9) : 0.0206624820312
		(s12,h12) : 0.0618446574923
		(h1,s1) : 0.00432740877708
		(h2,s2) : 0.00183565595715
		(h3,s3) : 0.000276689385484
		(h4,s4) : 0.00282363602963
		(h5,s5) : 0.0672438689794
		(h6,s6) : 0.0365636801508
		(h7,s7) : 0.00971345616233
		(h8,s8) : 0.00173784805435
		(h9,s9) : 0.00524039725753
		(h10,s10) : 0.0052888620574
		(h11,s11) : 0.0127738429311
		(h12,s12) : 0.00916699692215
semimcfmcf	15	
		(s1,s2) : 0.0390839495829
		(s1,h1) : 0.00512776868643
